source_round,source_rank,source_title,source_year,source_category,source_score,source_citationCount,source_seed_hit_count,source_paperId,paperId,title,year,citationCount,venue,authors,doi,arxiv,url,abstract,intents,isInfluential,citation_or_reference
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,c5580a444dfd0cd80dc915fc7d1da7061a4855d7,To Trade or Not to Trade: An Agentic Approach to Estimating Market Risk Improves Trading Decisions,2025,2,arXiv.org,D. Emmanoulopoulos; Ollie Olby; Justin Lyon; Namid R Stillman,10.48550/arXiv.2507.08584,2507.08584,https://www.semanticscholar.org/paper/c5580a444dfd0cd80dc915fc7d1da7061a4855d7,"Large language models (LLMs) are increasingly deployed in agentic frameworks, in which prompts trigger complex tool-based analysis in pursuit of a goal. While these frameworks have shown promise across multiple domains including in finance, they typically lack a principled model-building step, relying instead on sentiment- or trend-based analysis. We address this gap by developing an agentic system that uses LLMs to iteratively discover stochastic differential equations for financial time series. These models generate risk metrics which inform daily trading decisions. We evaluate our system in both traditional backtests and using a market simulator, which introduces synthetic but causally plausible price paths and news events. We find that model-informed trading strategies outperform standard LLM-based agents, improving Sharpe ratios across multiple equities. Our results show that combining LLMs with agentic model discovery enhances market risk estimation and enables more profitable trading decisions.",,False,citation
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,390a6229243d7cc42bf756fc9564b9c48dd43b6f,"Advancing Financial Engineering with Foundation Models: Progress, Applications, and Challenges",2025,3,Engineering,Liyuan Chen; Shuoling Liu; Jiangpeng Yan; Xiaoyu Wang; Henglin Liu; Chuan Li; Kechen Jiao; Jixuan Ying; Yang Liu; Qiang Yang; Xiu Li,10.1016/j.eng.2025.11.029,2507.18577,https://www.semanticscholar.org/paper/390a6229243d7cc42bf756fc9564b9c48dd43b6f,"The advent of foundation models (FMs), large-scale pre-trained models with strong generalization capabilities, has opened new frontiers for financial engineering. While general-purpose FMs such as GPT-4 and Gemini have demonstrated promising performance in tasks ranging from financial report summarization to sentiment-aware forecasting, many financial applications remain constrained by unique domain requirements such as multimodal reasoning, regulatory compliance, and data privacy. These challenges have spurred the emergence of financial foundation models (FFMs): a new class of models explicitly designed for finance. This survey presents a comprehensive overview of FFMs, with a taxonomy spanning three key modalities: financial language foundation models (FinLFMs), financial time-series foundation models (FinTSFMs), and financial visual-language foundation models (FinVLFMs). We review their architectures, training methodologies, datasets, and real-world applications. Furthermore, we identify critical challenges in data availability, algorithmic scalability, and infrastructure constraints and offer insights into future research opportunities. We hope this survey can serve as both a comprehensive reference for understanding FFMs and a practical roadmap for future innovation.",,False,citation
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,345a35ad4020dee737cb905239af9234584fbd33,LLM-Based Social Simulations Require a Boundary,2025,11,arXiv.org,Zengqing Wu; Run Peng; Takayuki Ito; Chuan Xiao,10.48550/arXiv.2506.19806,2506.19806,https://www.semanticscholar.org/paper/345a35ad4020dee737cb905239af9234584fbd33,"This position paper argues that LLM-based social simulations require clear boundaries to make meaningful contributions to social science. While Large Language Models (LLMs) offer promising capabilities for simulating human behavior, their tendency to produce homogeneous outputs, acting as an""average persona"", fundamentally limits their ability to capture the behavioral diversity essential for complex social dynamics. We examine why heterogeneity matters for social simulations and how current LLMs fall short, analyzing the relationship between mean alignment and variance in LLM-generated behaviors. Through a systematic review of representative studies, we find that validation practices often fail to match the heterogeneity requirements of research questions: while most papers include ground truth comparisons, fewer than half explicitly assess behavioral variance, and most that do report lower variance than human populations. We propose that researchers should: (1) match validation depth to the heterogeneity demands of their research questions, (2) explicitly report variance alongside mean alignment, and (3) constrain claims to collective-level qualitative patterns when variance is insufficient. Rather than dismissing LLM-based simulation, we advocate for a boundary-aware approach that ensures these methods contribute genuine insights to social science.",,False,citation
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,c0b816ebddd64f64651ce154d1f1860a30b65227,Simulating Two-Sided Job Marketplaces with AI Agents,,0,,A. Agent; Silvia Terragni; Behnaz Nojavanasghari; Frank Yang; Andrew Rabinovich,,,https://www.semanticscholar.org/paper/c0b816ebddd64f64651ce154d1f1860a30b65227,,,False,citation
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,17a0d24640db6cf84de854b999e11fc84855d0a6,Has My System Prompt Been Used? Large Language Model Prompt Membership Inference,2025,6,arXiv.org,Roman Levin; Valeriia Cherepanova; Abhimanyu Hans; Avi Schwarzschild; Tom Goldstein,10.48550/arXiv.2502.09974,2502.09974,https://www.semanticscholar.org/paper/17a0d24640db6cf84de854b999e11fc84855d0a6,"Prompt engineering has emerged as a powerful technique for optimizing large language models (LLMs) for specific applications, enabling faster prototyping and improved performance, and giving rise to the interest of the community in protecting proprietary system prompts. In this work, we explore a novel perspective on prompt privacy through the lens of membership inference. We develop Prompt Detective, a statistical method to reliably determine whether a given system prompt was used by a third-party language model. Our approach relies on a statistical test comparing the distributions of two groups of model outputs corresponding to different system prompts. Through extensive experiments with a variety of language models, we demonstrate the effectiveness of Prompt Detective for prompt membership inference. Our work reveals that even minor changes in system prompts manifest in distinct response distributions, enabling us to verify prompt usage with statistical significance.",,False,reference
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,74e898dbf4a82980d600828f6ffcb6cd1c4d1522,INVESTORBENCH: A Benchmark for Financial Decision-Making Tasks with LLM-based Agent,2024,39,arXiv.org,Haohang Li; Yupeng Cao; Yangyang Yu; Shashidhar Reddy Javaji; Zhiyang Deng; Yueru He; Yuechen Jiang; Zining Zhu; K. Subbalakshmi; Guojun Xiong; Jimin Huang; Lingfei Qian; Xueqing Peng; Qianqian Xie; Jordan W. Suchow,10.48550/arXiv.2412.18174,2412.18174,https://www.semanticscholar.org/paper/74e898dbf4a82980d600828f6ffcb6cd1c4d1522,"Recent advancements have underscored the potential of large language model (LLM)-based agents in financial decision-making. Despite this progress, the field currently encounters two main challenges: (1) the lack of a comprehensive LLM agent framework adaptable to a variety of financial tasks, and (2) the absence of standardized benchmarks and consistent datasets for assessing agent performance. To tackle these issues, we introduce \textsc{InvestorBench}, the first benchmark specifically designed for evaluating LLM-based agents in diverse financial decision-making contexts. InvestorBench enhances the versatility of LLM-enabled agents by providing a comprehensive suite of tasks applicable to different financial products, including single equities like stocks, cryptocurrencies and exchange-traded funds (ETFs). Additionally, we assess the reasoning and decision-making capabilities of our agent framework using thirteen different LLMs as backbone models, across various market environments and tasks. Furthermore, we have curated a diverse collection of open-source, multi-modal datasets and developed a comprehensive suite of environments for financial decision-making. This establishes a highly accessible platform for evaluating financial agents' performance across various scenarios.",,False,reference
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,0b41a6899c29a04e1217e6cc80a3d915ea18e2d8,FinCon: A Synthesized LLM Multi-Agent System with Conceptual Verbal Reinforcement for Enhanced Financial Decision Making,2024,135,Neural Information Processing Systems,Yangyang Yu; Zhiyuan Yao; Haohang Li; Zhiyang Deng; Yupeng Cao; Zhi Chen; Jordan W. Suchow; Rong Liu; Zhenyu Cui; Denghui Zhang; K. Subbalakshmi; Guojun Xiong; Yueru He; Jimin Huang; Dong Li; Qianqian Xie,10.48550/arXiv.2407.06567,2407.06567,https://www.semanticscholar.org/paper/0b41a6899c29a04e1217e6cc80a3d915ea18e2d8,"Large language models (LLMs) have demonstrated notable potential in conducting complex tasks and are increasingly utilized in various financial applications. However, high-quality sequential financial investment decision-making remains challenging. These tasks require multiple interactions with a volatile environment for every decision, demanding sufficient intelligence to maximize returns and manage risks. Although LLMs have been used to develop agent systems that surpass human teams and yield impressive investment returns, opportunities to enhance multi-sourced information synthesis and optimize decision-making outcomes through timely experience refinement remain unexplored. Here, we introduce the FinCon, an LLM-based multi-agent framework with CONceptual verbal reinforcement tailored for diverse FINancial tasks. Inspired by effective real-world investment firm organizational structures, FinCon utilizes a manager-analyst communication hierarchy. This structure allows for synchronized cross-functional agent collaboration towards unified goals through natural language interactions and equips each agent with greater memory capacity than humans. Additionally, a risk-control component in FinCon enhances decision quality by episodically initiating a self-critiquing mechanism to update systematic investment beliefs. The conceptualized beliefs serve as verbal reinforcement for the future agent's behavior and can be selectively propagated to the appropriate node that requires knowledge updates. This feature significantly improves performance while reducing unnecessary peer-to-peer communication costs. Moreover, FinCon demonstrates strong generalization capabilities in various financial tasks, including single stock trading and portfolio management.",,False,reference
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,7150e17eac46cfdfc303ceef882d115e0232de46,Simulating Financial Market via Large Language Model based Agents,2024,34,arXiv.org,Shen Gao; Yuntao Wen; Minghang Zhu; Jiani Wei; Yuhan Cheng; Qunzi Zhang; Shuo Shang,10.48550/arXiv.2406.19966,2406.19966,https://www.semanticscholar.org/paper/7150e17eac46cfdfc303ceef882d115e0232de46,"Most economic theories typically assume that financial market participants are fully rational individuals and use mathematical models to simulate human behavior in financial markets. However, human behavior is often not entirely rational and is challenging to predict accurately with mathematical models. In this paper, we propose \textbf{A}gent-based \textbf{S}imulated \textbf{F}inancial \textbf{M}arket (ASFM), which first constructs a simulated stock market with a real order matching system. Then, we propose a large language model based agent as the stock trader, which contains the profile, observation, and tool-learning based action module. The trading agent can comprehensively understand current market dynamics and financial policy information, and make decisions that align with their trading strategy. In the experiments, we first verify that the reactions of our ASFM are consistent with the real stock market in two controllable scenarios. In addition, we also conduct experiments in two popular economics research directions, and we find that conclusions drawn in our \model align with the preliminary findings in economics research. Based on these observations, we believe our proposed ASFM provides a new paradigm for economic research.",,False,reference
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,83edf6872534c75b3099c0b456472e68d6d89ed2,QuantAgent: Seeking Holy Grail in Trading by Self-Improving Large Language Model,2024,29,arXiv.org,Sai Wang; Hang Yuan; Lionel M. Ni; Jian Guo,10.48550/arXiv.2402.03755,2402.03755,https://www.semanticscholar.org/paper/83edf6872534c75b3099c0b456472e68d6d89ed2,"Autonomous agents based on Large Language Models (LLMs) that devise plans and tackle real-world challenges have gained prominence.However, tailoring these agents for specialized domains like quantitative investment remains a formidable task. The core challenge involves efficiently building and integrating a domain-specific knowledge base for the agent's learning process. This paper introduces a principled framework to address this challenge, comprising a two-layer loop.In the inner loop, the agent refines its responses by drawing from its knowledge base, while in the outer loop, these responses are tested in real-world scenarios to automatically enhance the knowledge base with new insights.We demonstrate that our approach enables the agent to progressively approximate optimal behavior with provable efficiency.Furthermore, we instantiate this framework through an autonomous agent for mining trading signals named QuantAgent. Empirical results showcase QuantAgent's capability in uncovering viable financial signals and enhancing the accuracy of financial forecasts.",,False,reference
trading_agent_focus,1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,2025,Financial agents,25.53,14,1,e97ab13fb2a142c61a2c1192d097e98e6662a7ac,fb5e1b25480e759e2f310aed6ff431de1ec23135,Economics Arena for Large Language Models,2024,20,arXiv.org,Shangmin Guo; Haoran Bu; Haochuan Wang; Yi Ren; Dianbo Sui; Yuming Shang; S. Lu,10.48550/arXiv.2401.01735,2401.01735,https://www.semanticscholar.org/paper/fb5e1b25480e759e2f310aed6ff431de1ec23135,"Large language models (LLMs) have been extensively used as the backbones for general-purpose agents, and some economics literature suggest that LLMs are capable of playing various types of economics games. Following these works, to overcome the limitation of evaluating LLMs using static benchmarks, we propose to explore competitive games as an evaluation for LLMs to incorporate multi-players and dynamicise the environment. By varying the game history revealed to LLMs-based players, we find that most of LLMs are rational in that they play strategies that can increase their payoffs, but not as rational as indicated by Nash Equilibria (NEs). Moreover, when game history are available, certain types of LLMs, such as GPT-4, can converge faster to the NE strategies, which suggests higher rationality level in comparison to other models. In the meantime, certain types of LLMs can win more often when game history are available, and we argue that the winning rate reflects the reasoning ability with respect to the strategies of other players. Throughout all our experiments, we observe that the ability to strictly follow the game rules described by natural languages also vary among the LLMs we tested. In this work, we provide an economics arena for the LLMs research community as a dynamic simulation to test the above-mentioned abilities of LLMs, i.e. rationality, strategic reasoning ability, and instruction-following capability.",,False,reference
