source_round,source_rank,source_title,source_year,source_category,source_score,source_citationCount,source_seed_hit_count,source_paperId,paperId,title,year,citationCount,venue,authors,doi,arxiv,url,abstract,intents,isInfluential,citation_or_reference
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,db9094caa1d996f690c23c33365636733ddbb656,EvoFormer: Learning Dynamic Graph-Level Representations with Structural and Temporal Bias Correction,2025,0,International Conference on Information and Knowledge Management,Haodi Zhong; Liuxin Zou; Di Wang; Bo Wan; Zhenxing Niu; Quan Wang,10.1145/3746252.3761134,2508.15378,https://www.semanticscholar.org/paper/db9094caa1d996f690c23c33365636733ddbb656,"Dynamic graph-level embedding aims to capture structural evolution in networks, which is essential for modeling real-world scenarios. However, existing methods face two critical yet under-explored issues: Structural Visit Bias, where random walk sampling disproportionately emphasizes high-degree nodes, leading to redundant and noisy structural representations; and Abrupt Evolution Blindness, the failure to effectively detect sudden structural changes due to rigid or overly simplistic temporal modeling strategies, resulting in inconsistent temporal embeddings. To overcome these challenges, we propose EvoFormer, an evolution-aware Transformer framework tailored for dynamic graph-level representation learning. To mitigate Structural Visit Bias, EvoFormer introduces a Structure-Aware Transformer Module that incorporates positional encoding based on node structural roles, allowing the model to globally differentiate and accurately represent node structures. To overcome Abrupt Evolution Blindness, EvoFormer employs an Evolution-Sensitive Temporal Module, which explicitly models temporal evolution through a sequential three-step strategy: (I) Random Walk Timestamp Classification, generating initial timestamp-aware graph-level embeddings; (II) Graph-Level Temporal Segmentation, partitioning the graph stream into segments reflecting structurally coherent periods; and (III) Segment-Aware Temporal Self-Attention combined with an Edge Evolution Prediction task, enabling the model to precisely capture segment boundaries and perceive structural evolution trends, effectively adapting to rapid temporal shifts. Extensive evaluations on five benchmark datasets confirm that EvoFormer achieves state-of-the-art performance in graph similarity ranking, temporal anomaly detection, and temporal segmentation tasks, validating its effectiveness in correcting structural and temporal biases. Code is available at https://github.com/zlx0823/EvoFormerCode.",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,b0baf442a5ba9092ee8464451f2e1f9f78744bf6,Interpreting Fedspeak with Confidence: A LLM-Based Uncertainty-Aware Framework Guided by Monetary Policy Transmission Paths,2025,2,AAAI Conference on Artificial Intelligence,Rui Yao; Qi Chai; Jin-Ge Yao; Siyuan Li; Junhao Chen; Qi Zhang; Hao Wang,10.48550/arXiv.2508.08001,2508.08001,https://www.semanticscholar.org/paper/b0baf442a5ba9092ee8464451f2e1f9f78744bf6,"""Fedspeak"", the stylized and often nuanced language used by the U.S. Federal Reserve, encodes implicit policy signals and strategic stances. The Federal Open Market Committee strategically employs Fedspeak as a communication tool to shape market expectations and influence both domestic and global economic conditions. As such, automatically parsing and interpreting Fedspeak presents a high-impact challenge, with significant implications for financial forecasting, algorithmic trading, and data-driven policy analysis. Technically, to enrich the semantic and contextual representation of Fedspeak texts, we incorporate domain-specific reasoning grounded in the monetary policy transmission mechanism. We further introduce a dynamic uncertainty decoding module to assess the confidence of model predictions, thereby enhancing both classification accuracy and model reliability. Experimental results demonstrate that our framework achieves state-of-the-art performance on the policy stance analysis task. Moreover, statistical analysis reveals a significant positive correlation between perceptual uncertainty and model error rates, validating the effectiveness of perceptual uncertainty as a diagnostic signal.",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,89805e25f10f916636c25b542ecd02bfdc65dcac,FL-Evo: Jointly modeling fact and logic evolution patterns for temporal knowledge graph reasoning,2025,1,Expert systems with applications,Ruishen Liu; Xinzhi Wang; Shaorong Xie; Xiangfeng Luo; Huizhe Su,10.1016/j.eswa.2025.128081,,https://www.semanticscholar.org/paper/89805e25f10f916636c25b542ecd02bfdc65dcac,,,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,4626559140e39e14c238296fbf365a918864a681,FinKario: Event-Enhanced Automated Construction of Financial Knowledge Graph,2025,4,arXiv.org,Xiang Li; Penglei Sun; Wanyun Zhou; Zikai Wei; Yongqi Zhang; Xiaowen Chu,10.48550/arXiv.2508.00961,2508.00961,https://www.semanticscholar.org/paper/4626559140e39e14c238296fbf365a918864a681,"Individual investors are significantly outnumbered and disadvantaged in financial markets, overwhelmed by abundant information and lacking professional analysis. Equity research reports stand out as crucial resources, offering valuable insights. By leveraging these reports, large language models (LLMs) can enhance investors'decision-making capabilities and strengthen financial analysis. However, two key challenges limit their effectiveness: (1) the rapid evolution of market events often outpaces the slow update cycles of existing knowledge bases, (2) the long-form and unstructured nature of financial reports further hinders timely and context-aware integration by LLMs. To address these challenges, we tackle both data and methodological aspects. First, we introduce the Event-Enhanced Automated Construction of Financial Knowledge Graph (FinKario), a dataset comprising over 305,360 entities, 9,625 relational triples, and 19 distinct relation types. FinKario automatically integrates real-time company fundamentals and market events through prompt-driven extraction guided by professional institutional templates, providing structured and accessible financial insights for LLMs. Additionally, we propose a Two-Stage, Graph-Based retrieval strategy (FinKario-RAG), optimizing the retrieval of evolving, large-scale financial knowledge to ensure efficient and precise data access. Extensive experiments show that FinKario with FinKario-RAG achieves superior stock trend prediction accuracy, outperforming financial LLMs by 18.81% and institutional strategies by 17.85% on average in backtesting.",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,96a8eb94d07faf1b207c74132fb4a0d3358fa0bf,Exploring the In-Context Learning Capabilities of LLMs for Money Laundering Detection in Financial Graphs,2025,1,2025 IEEE International Conference on Data Mining Workshops (ICDMW),Erfan Pirmorad,10.1109/ICDMW69685.2025.00026,2507.14785,https://www.semanticscholar.org/paper/96a8eb94d07faf1b207c74132fb4a0d3358fa0bf,"The complexity and inter-connectivity of entities involved in money laundering demand investigative reasoning over graph-structured data. This paper explores the use of large language models (LLMs) as reasoning engines over localized subgraphs extracted from a financial knowledge graph. We propose a lightweight pipeline that retrieves k-hop neighborhoods around entities of interest, serializes them into structured text, and prompts an LLM via few-shot in-context learning to assess suspiciousness and generate justifications. Using synthetic antimoney laundering (AML) scenarios that reflect common laundering behaviors, we show that LLMs can emulate analyst-style logic, highlight red flags, and provide coherent explanations. While this study is exploratory, it illustrates the potential of LLM-based graph reasoning in AML and lays groundwork for explainable, language-driven financial crime analytics.",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,c2e6d89d23d08b04c21b409ea100f1754abf4d0a,An attributed multiplex network enabled GNN-based stock predictor with observable and non-observable information,2025,7,Expert systems with applications,Zhipeng Liu; Peibo Duan; Qi Chu; Levin Kuhlmann; Changsheng Zhang; Wenwei Yue; Xuan Tang; Bin Zhang,10.1016/j.eswa.2025.129018,,https://www.semanticscholar.org/paper/c2e6d89d23d08b04c21b409ea100f1754abf4d0a,,,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,6631f99154edfa6521afef82a77ca0583f52138c,Using Dynamic Graph Neural Networks for Temporal Analysis in Financial Markets,2025,0,International Conference on Multimodal Interaction,F. Hosseini; T. Xiao,10.1109/ICMI65310.2025.11141191,,https://www.semanticscholar.org/paper/6631f99154edfa6521afef82a77ca0583f52138c,"In this study, we explore the use of Dynamic Graph Neural Networks (DGNNs) to predict stock price trends by modeling the temporal dependencies in financial data. A novel sliding-window graph approach is introduced to construct temporal graphs that capture historical stock price movements. Our approach utilizes a custom Graph Neural Network (GNN) architecture optimized for processing these graph-structured data, enabling the prediction of next-day normalized stock prices. The sliding-window method allows for localized temporal dependency modeling, enhancing the GNN's ability to capture short-term trends in financial markets. Extensive experiments demonstrate the effectiveness of the proposed model. DGNN achieves a 0.22% reduction in mean square error (MSE) compared to Recurrent Neural Networks (RNNs) and a 0.44% reduction in MSE compared to Linear Regression models. These results highlight the potential of graph-based learning to outperform traditional forecasting methods, providing valuable information on temporal relationships in financial forecasting tasks.",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,3c079f5a9cc3e4ff0f532affbc31a8983f479eb5,Context information can be more important than reasoning for time series forecasting with a large language model,2025,2,"International Conference on Electrical Engineering/Electronics, Computer, Telecommunications and Information Technology",Janghoon Yang,10.1109/ECTI-CON64996.2025.11100503,2502.05699,https://www.semanticscholar.org/paper/3c079f5a9cc3e4ff0f532affbc31a8983f479eb5,"With the evolution of large language models (LLMs), there is growing interest in leveraging LLMs for time series tasks. In this paper, we explore the characteristics of LLMs for time series forecasting by considering various existing and proposed prompting techniques. Forecasting for both short and long time series was evaluated. Our findings indicate that no single prompting method is universally applicable. It was also observed that simply providing proper context information related to the time series, without additional reasoning prompts, can achieve performance comparable to the best-performing prompt for each case. From this observation, it is expected that providing proper context information can be more crucial than a prompt for specific reasoning in time series forecasting. Several weaknesses in prompting for time series forecasting were also identified. First, LLMs often fail to follow the procedures described by the prompt. Second, when reasoning steps involve simple algebraic calculations with several operands, LLMs often fail to calculate accurately. Third, LLMs sometimes misunderstand the semantics of prompts, resulting in incomplete responses.",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,65d69fc9209b1d30a1b5ada7638fe5ed7f1a1e9c,Knowledge enhanced prompt learning framework for financial news recommendation,2025,9,Pattern Recognition,Shaobo Sun; Xiaoming Pan; Shuang Qi; Jun Gao,10.1016/j.patcog.2025.111461,,https://www.semanticscholar.org/paper/65d69fc9209b1d30a1b5ada7638fe5ed7f1a1e9c,,,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,9909b790da69ca4faadeeca17af78d43fd6b2d6f,RECONSTRUCTION DATA WAREHOUSE USING LARGE LANGUAGE MODEL: A CASE STUDY ON VIETNAMESE FINANCE QUESTION ANSWERING SYSTEM,2024,0,"Proceedings “The 12th International Conference on Emerging Challenges: SUSTAINABLE STRATEGIES IN THE DATA-DRIVEN ECONOMY”. November 1st – 2 nd, 2024 Thanh Hoa, Vietnam",T.D. Le; Trung-Kien Nguyen; Khac-Hoai Nam Bui,10.15625/vap.2025.0061,,https://www.semanticscholar.org/paper/9909b790da69ca4faadeeca17af78d43fd6b2d6f,"This paper proposes a novel framework for a data mining platform with two main objectives: i) reconstructing the data warehouse by structuring data from raw unstructured data, and ii) verifying the efficiency of a knowledge graph through its application in a practical study within the Vietnamese Finance Question Answering System. Specifically, we design a method for creating a knowledge graph using a Large Language Model, transforming unstructured data into structured data. The graph is injected into the data warehouse alongside the existing structured data. We then apply our proposed Knowledge Graph to a use case in the finance domain, a popular field in data mining. The proposed method demonstrates better performance than naive approaches when applied to a Large Language Model-based chatbot system in the Vietnamese finance sector. This method paves the way for enhancing input data sources for data mining platforms, enabling more precise and complex analyses. Furthermore, it shows the potential of using Large Language Models-specifically for knowledge graph creation and as a core element of chatbot systems-opening up a wide variety of applications for this technology in data mining systems. Research",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,076aa062dfd7a544a4dbe458f9f4fd815ee40227,Doubly unfolded adjacency spectral embedding of dynamic multiplex graphs,2024,5,,Maximilian Baum; Francesco Sanna Passino; Axel Gandy,,2410.09810,https://www.semanticscholar.org/paper/076aa062dfd7a544a4dbe458f9f4fd815ee40227,"Many real-world networks evolve dynamically over time and present different types of connections between nodes, often called layers. In this work, we propose a latent position model for these objects, called the dynamic multiplex random dot product graph (DMPRDPG), which uses an inner product between layer-specific and time-specific latent representations of the nodes to obtain edge probabilities. We further introduce a computationally efficient spectral embedding method for estimation of DMPRDPG parameters, called doubly unfolded adjacency spectral embedding (DUASE). The DUASE estimates are proved to be both consistent and asymptotically normally distributed. A key strength of our method is the encoding of time-specific node representations and layer-specific effects in separate latent spaces, which allows the model to capture complex behaviors while maintaining relatively low dimensionality. The embedding method we propose can also be efficiently used for subsequent inference tasks. In particular, we highlight the use of the ISOMAP algorithm in conjunction with DUASE as a way to efficiently capture trends and global changepoints within a network, and the use of DUASE for graph clustering. Applications on real-world networks describing geopolitical interactions between countries and financial news reporting demonstrate practical uses of our method.",,False,citation
specific_domain_round3,1,FinDKG: Dynamic Knowledge Graphs with Large Language Models for Detecting Global Trends in Financial Markets,2024,Trading and investment,15.26,26,1,330623f783928b9d552d3a29b263f002d30599c2,9af8bccf3e42996cbb198a6ceccafa2a084689f6,HybridRAG: Integrating Knowledge Graphs and Vector Retrieval Augmented Generation for Efficient Information Extraction,2024,179,International Conference on AI in Finance,Bhaskarjit Sarmah; Dhagash Mehta; Benika Hall; R. Rao; S. Patel; Stefano Pasquali,10.1145/3677052.3698671,2408.04948,https://www.semanticscholar.org/paper/9af8bccf3e42996cbb198a6ceccafa2a084689f6,"Extraction and interpretation of intricate information from unstructured text data arising in financial applications, such as earnings call transcripts, present substantial challenges to large language models (LLMs) even using the current best practices to use Retrieval Augmented Generation (RAG) (referred to as VectorRAG techniques which utilize vector databases for information retrieval) due to challenges such as domain specific terminology and complex formats of the documents. We introduce a novel approach based on a combination, called HybridRAG, of the Knowledge Graphs (KGs) based RAG techniques (called GraphRAG) and VectorRAG techniques to enhance question-answer (Q&A) systems for information extraction from financial documents that is shown to be capable of generating accurate and contextually relevant answers. Using experiments on a set of financial earning call transcripts documents which come in the form of Q&A format, and hence provide a natural set of pairs of ground-truth Q&As, we show that HybridRAG which retrieves context from both vector database and KG outperforms both traditional VectorRAG and GraphRAG individually when evaluated at both the retrieval and generation stages in terms of retrieval accuracy and answer generation. The proposed technique has applications beyond the financial domain.",,False,citation
