rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
23,FinRL: A Deep Reinforcement Learning Library for Automated Stock Trading in Quantitative Finance,2020,Financial agents,20.91,178,1,0,1,0,Social Science Research Network,Xiao-Yang Liu; Hongyang Yang; Qian Chen; Runjia Zhang; Liuqing Yang; Bowen Xiao; Chris Wang,10.2139/SSRN.3737859,2011.09607,https://www.semanticscholar.org/paper/1fc643611860d9cb46df0251c35c2c55a941f3f2,1fc643611860d9cb46df0251c35c2c55a941f3f2,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,finance; market; portfolio; risk; stock; trading; transaction cost,agent,"As deep reinforcement learning (DRL) has been recognized as an effective approach in quantitative finance, getting hands-on experiences is attractive to beginners. However, to train a practical DRL trading agent that decides where to trade, at what price, and what quantity involves error-prone and arduous development and debugging. In this paper, we introduce a DRL library FinRL that facilitates beginners to expose themselves to quantitative finance and to develop their own stock trading strategies. Along with easily-reproducible tutorials, FinRL library allows users to streamline their own developments and to compare with existing schemes easily. Within FinRL, virtual environments are configured with stock market datasets, trading agents are trained with neural networks, and extensive backtesting is analyzed via trading performance. Moreover, it incorporates important trading constraints such as transaction cost, market liquidity and the investor's degree of risk-aversion. FinRL is featured with completeness, hands-on tutorial and reproducibility that favors beginners: (i) at multiple levels of time granularity, FinRL simulates trading environments across various stock markets, including NASDAQ-100, DJIA, SP (ii) organized in a layered architecture with modular structure, FinRL provides fine-tuned state-of-the-art DRL algorithms (DQN, DDPG, PPO, SAC, A2C, TD3, etc.), commonly-used reward functions and standard evaluation baselines to alleviate the debugging workloads and promote the reproducibility, and (iii) being highly extendable, FinRL reserves a complete set of user-import interfaces. Furthermore, we incorporated three application demonstrations, namely single stock trading, multiple stock trading, and portfolio allocation. The FinRL library will be available on Github at link this https URL."
24,Asynchronous Deep Double Dueling Q-learning for trading-signal execution in limit order book markets,2023,Financial agents,20.90,9,1,1,0,1,Frontiers Artif. Intell.,Peer Nagy; Jan-Peter Calliess; Stefan Zohren,10.3389/frai.2023.1151003,2301.08688,https://www.semanticscholar.org/paper/22f29dd11945dc024de7d9798d02df6b56be8dcd,22f29dd11945dc024de7d9798d02df6b56be8dcd,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,execution; limit order book; order book; return; returns; trading,agent; benchmark,"We employ deep reinforcement learning (RL) to train an agent to successfully translate a high-frequency trading signal into a trading strategy that places individual limit orders. Based on the ABIDES limit order book simulator, we build a reinforcement learning OpenAI gym environment and utilize it to simulate a realistic trading environment for NASDAQ equities based on historic order book messages. To train a trading agent that learns to maximize its trading return in this environment, we use Deep Dueling Double Q-learning with the APEX (asynchronous prioritized experience replay) architecture. The agent observes the current limit order book state, its recent history, and a short-term directional forecast. To investigate the performance of RL for adaptive trading independently from a concrete forecasting algorithm, we study the performance of our approach utilizing synthetic alpha signals obtained by perturbing forward-looking returns with varying levels of noise. Here, we find that the RL agent learns an effective trading strategy for inventory management and order placing that outperforms a heuristic benchmark trading strategy having access to the same signal."
25,Assessment of Machine Learning Performance for Decision Support in Venture Capital Investments,2019,Trading and investment,20.64,73,1,0,1,1,IEEE Access,J. Arroyo; F. Corea; Guillermo Jiménez-Díaz; Juan A. Recio-García,10.1109/ACCESS.2019.2938659,,https://www.semanticscholar.org/paper/a076d1e0f713a14fed555ee4493c2196227b9a0f,a076d1e0f713a14fed555ee4493c2196227b9a0f,INSTITUTIONAL_TRADING_ROUND3-2,A Fused Large Language Model for Predicting Startup Success,fund; investment; portfolio; returns; risk; valuation; venture capital,dataset,"The venture capital (VC) industry offers opportunities for investment in early-stage companies where uncertainty is very high. Unfortunately, the tools investors currently have available are not robust enough to reduce risk and help them managing uncertainty better. Machine learning data-driven approaches can bridge this gap, as they already do in the hedge fund industry. These approaches are now possible because data from thousands of companies over the world is available through platforms such as Crunchbase. Previous academic efforts have focused only on predicting two classes of exits, i.e., being acquired by other company or offering shares to the public, using only one or a few subsets of explanatory variables. These events are typically related to high returns, but also higher risk, making hard for a venture fund to get repeatable and sustainable returns. On the contrary, we will try to predict more possible outcomes including a subsequent funding round or the closure of the company using a large set of signals. In this way, our approach would provide VC investors with more information to set up a portfolio with lower risk that may eventually achieve higher returns than those based on finding unicorns (i.e., companies with a valuation higher than one billion dollars). We will analyze the performance of several machine learning methods in a dataset of over 120,000 early-stage companies in a realistic setting that tries to predict their progress in a 3-year time window. Results show that machine learning can support venture investors in their decision-making processes to find opportunities and better assessing the risk of potential investments."
26,AlphaSAGE: Structure-Aware Alpha Mining via GFlowNets for Robust Exploration,2025,Trading and investment,20.60,4,3,3,0,0,,Binqi Chen; Hongjun Ding; Ning Shen; Jinsheng Huang; Taian Guo; Luchen Liu; Ming Zhang,,2509.25055,https://www.semanticscholar.org/paper/9e184275df518c21a6fec68a185b1c9f2525e11f,9e184275df518c21a6fec68a185b1c9f2525e11f,INSTITUTIONAL_TRADING_ROUND3-3; INSTITUTIONAL_TRADING_ROUND3-5; INSTITUTIONAL_TRADING_ROUND3-6,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay; Can Large Language Models Mine Interpretable Financial Factors More Effectively? A Neural-Symbolic Factor Mining Agent Model; Navigating the Alpha Jungle: An LLM-Powered MCTS Framework for Formulaic Factor Mining,finance; portfolio; returns,,"The automated mining of predictive signals, or alphas, is a central challenge in quantitative finance. While Reinforcement Learning (RL) has emerged as a promising paradigm for generating formulaic alphas, existing frameworks are fundamentally hampered by a triad of interconnected issues. First, they suffer from reward sparsity, where meaningful feedback is only available upon the completion of a full formula, leading to inefficient and unstable exploration. Second, they rely on semantically inadequate sequential representations of mathematical expressions, failing to capture the structure that determine an alpha's behavior. Third, the standard RL objective of maximizing expected returns inherently drives policies towards a single optimal mode, directly contradicting the practical need for a diverse portfolio of non-correlated alphas. To overcome these challenges, we introduce AlphaSAGE (Structure-Aware Alpha Mining via Generative Flow Networks for Robust Exploration), a novel framework is built upon three cornerstone innovations: (1) a structure-aware encoder based on Relational Graph Convolutional Network (RGCN); (2) a new framework with Generative Flow Networks (GFlowNets); and (3) a dense, multi-faceted reward structure. Empirical results demonstrate that AlphaSAGE outperforms existing baselines in mining a more diverse, novel, and highly predictive portfolio of alphas, thereby proposing a new paradigm for automated alpha mining. Our code is available at https://github.com/BerkinChen/AlphaSAGE."
27,AutoAlpha: an Efficient Hierarchical Evolutionary Algorithm for Mining Alpha Factors in Quantitative Investment,2020,Trading and investment,20.49,43,2,0,2,0,,T. Zhang; Yuanqi Li; Yifei Jin; Jian Li,,2002.08245,https://www.semanticscholar.org/paper/496a7f1f2eae30d375fd5fb2c55829fcffc93dfa,496a7f1f2eae30d375fd5fb2c55829fcffc93dfa,INSTITUTIONAL_TRADING_ROUND3-3; INSTITUTIONAL_TRADING_ROUND3-6,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay; Navigating the Alpha Jungle: An LLM-Powered MCTS Framework for Formulaic Factor Mining,investment; market; portfolio; stock; trading,,"The multi-factor model is a widely used model in quantitative investment. The success of a multi-factor model is largely determined by the effectiveness of the alpha factors used in the model. This paper proposes a new evolutionary algorithm called AutoAlpha to automatically generate effective formulaic alphas from massive stock datasets. Specifically, first we discover an inherent pattern of the formulaic alphas and propose a hierarchical structure to quickly locate the promising part of space for search. Then we propose a new Quality Diversity search based on the Principal Component Analysis (PCA-QD) to guide the search away from the well-explored space for more desirable results. Next, we utilize the warm start method and the replacement method to prevent the premature convergence problem. Based on the formulaic alphas we discover, we propose an ensemble learning-to-rank model for generating the portfolio. The backtests in the Chinese stock market and the comparisons with several baselines further demonstrate the effectiveness of AutoAlpha in mining formulaic alphas for quantitative trading."
28,Toward Predictive Stock Trading with Hidformer Integrated into Reinforcement Learning Strategy,2024,Financial agents,20.40,9,1,0,1,0,IEEE International Conference on Tools with Artificial Intelligence,Kamil Ł. Szydłowski; Jarosław A. Chudziak,10.1109/ICTAI62512.2024.00039,,https://www.semanticscholar.org/paper/a8f41f87321546c197fbf4029dd6e42fe6c4d2d9,a8f41f87321546c197fbf4029dd6e42fe6c4d2d9,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,earnings; finance; financial; return; risk; stock; trading,transformer,"This paper presents the Hidformer model, a Transformer-type neural network, integrated with reinforcement learning (RL) strategies for enhanced stock trading performance. By leveraging the Hidformer model's predictive capabilities, we aim to improve the decision-making processes of RL agents in financial markets. Our approach extends state observations with future stock price predictions, allowing for more informed trading actions. Experimental results demonstrate that the enhanced RL strategy outperforms traditional methods across multiple metrics, including annual return, cumulative return, and risk-adjusted measures such as the Sharpe and Calmar ratios. Although statistical significance was not achieved, the consistent improvement trends, especially when considering visual analysis, underscore the potential of combining advanced time series forecasting models with RL techniques. This integration suggests a promising direction for developing robust and profitable automated trading systems. Furthermore, our findings provide further understanding of the practical use of Transformer architectures in finance and risk management, emphasizing their potential to enhance algorithmic trading strategies and potentially enable investors to achieve excess earnings."
29,TradeFM: A Generative Foundation Model for Trade-flow and Market Microstructure,2026,Financial agents,20.20,0,1,1,0,0,arXiv.org,Maxime Kawawa-Beaudan; Srijan Sood; Kassiani Papasotiriou; Daniel Borrajo; Manuela Veloso,10.48550/arXiv.2602.23784,2602.23784,https://www.semanticscholar.org/paper/0712ecdd042d258ef049ce838494b04d9c4728cd,0712ecdd042d258ef049ce838494b04d9c4728cd,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,asset; financial; market; market microstructure; return; returns; trading; volatility,foundation model; transformer,"Foundation models have transformed domains from language to genomics by learning general-purpose representations from large-scale, heterogeneous data. We introduce TradeFM, a 524M-parameter generative Transformer that brings this paradigm to market microstructure, learning directly from billions of trade events across>9K equities. To enable cross-asset generalization, we develop scale-invariant features and a universal tokenization scheme that map the heterogeneous, multi-modal event stream of order flow into a unified discrete sequence -- eliminating asset-specific calibration. Integrated with a deterministic market simulator, TradeFM-generated rollouts reproduce key stylized facts of financial returns, including heavy tails, volatility clustering, and absence of return autocorrelation. Quantitatively, TradeFM achieves 2-3x lower distributional error than Compound Hawkes baselines and generalizes zero-shot to geographically out-of-distribution APAC markets with moderate perplexity degradation. Together, these results suggest that scale-invariant trade representations capture transferable structure in market microstructure, opening a path toward synthetic data generation, stress testing, and learning-based trading agents."
30,Applying Informer for Option Pricing: A Transformer-Based Approach,2025,Trading and investment,20.06,5,1,0,1,1,International Conference on Agents and Artificial Intelligence,Feliks Banka; Jarosław A. Chudziak,10.5220/0013320900003890,2506.05565,https://www.semanticscholar.org/paper/9139c2b8e5077be3c2ff480e19ff06d67a8790d4,9139c2b8e5077be3c2ff480e19ff06d67a8790d4,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,financial; market; option; risk; trading; volatility,transformer,"Accurate option pricing is essential for effective trading and risk management in financial markets, yet it remains challenging due to market volatility and the limitations of traditional models like Black-Scholes. In this paper, we investigate the application of the Informer neural network for option pricing, leveraging its ability to capture long-term dependencies and dynamically adjust to market fluctuations. This research contributes to the field of financial forecasting by introducing Informer's efficient architecture to enhance prediction accuracy and provide a more adaptable and resilient framework compared to existing methods. Our results demonstrate that Informer outperforms traditional approaches in option pricing, advancing the capabilities of data-driven financial forecasting in this domain."
31,FinEvo: From Isolated Backtests to Ecological Market Games for Multi-Agent Financial Strategy Evolution,2026,Financial agents,19.80,1,2,2,0,0,arXiv.org,Mingxi Zou; Jiaxiang Chen; Aotian Luo; Jing Dai; Chi Zhang; Dongning Sun; Zenglin Xu,10.48550/arXiv.2602.00948,2602.00948,https://www.semanticscholar.org/paper/8031a86d94bda86dae3f3b15140251aa5ca95421,8031a86d94bda86dae3f3b15140251aa5ca95421,INSTITUTIONAL_TRADING_ROUND3-1; INSTITUTIONAL_TRADING_ROUND3-4,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation; JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,financial; market; trading,agent; language model; large language model; llm,"Conventional financial strategy evaluation relies on isolated backtests in static environments. Such evaluations assess each policy independently, overlook correlations and interactions, and fail to explain why strategies ultimately persist or vanish in evolving markets. We shift to an ecological perspective, where trading strategies are modeled as adaptive agents that interact and learn within a shared market. Instead of proposing a new strategy, we present FinEvo, an ecological game formalism for studying the evolutionary dynamics of multi-agent financial strategies. At the individual level, heterogeneous ML-based traders-rule-based, deep learning, reinforcement learning, and large language model (LLM) agents-adapt using signals such as historical prices and external news. At the population level, strategy distributions evolve through three designed mechanisms-selection, innovation, and environmental perturbation-capturing the dynamic forces of real markets. Together, these two layers of adaptation link evolutionary game theory with modern learning dynamics, providing a principled environment for studying strategic behavior. Experiments with external shocks and real-world news streams show that FinEvo is both stable for reproducibility and expressive in revealing context-dependent outcomes. Strategies may dominate, collapse, or form coalitions depending on their competitors-patterns invisible to static backtests. By reframing strategy evaluation as an ecological game formalism, FinEvo provides a unified, mechanism-level protocol for analyzing robustness, adaptation, and emergent dynamics in multi-agent financial markets, and may offer a means to explore the potential impact of macroeconomic policies and financial regulations on price evolution and equilibrium."
32,ABIDES-MARL: A Multi-Agent Reinforcement Learning Environment for Endogenous Price Formation and Execution in a Limit Order Book,2025,Financial agents,19.80,1,1,1,0,0,arXiv.org,Patrick Cheridito; Jean-Loup Dupret; Zhe Wu,10.48550/arXiv.2511.02016,2511.02016,https://www.semanticscholar.org/paper/367a48ee51e9a33975fa0cd5584baa21e7bd70be,367a48ee51e9a33975fa0cd5584baa21e7bd70be,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,execution; finance; financial; limit order book; market; market microstructure; order book; trading,agent,"We present ABIDES-MARL, a framework that combines a new multi-agent reinforcement learning (MARL) methodology with a new realistic limit-order-book (LOB) simulation system to study equilibrium behavior in complex financial market games. The system extends ABIDES-Gym by decoupling state collection from kernel interruption, enabling synchronized learning and decision-making for multiple adaptive agents while maintaining compatibility with standard RL libraries. It preserves key market features such as price-time priority and discrete tick sizes. Methodologically, we use MARL to approximate equilibrium-like behavior in multi-period trading games with a finite number of heterogeneous agents-an informed trader, a liquidity trader, noise traders, and competing market makers-all with individual price impacts. This setting bridges optimal execution and market microstructure by embedding the liquidity trader's optimization problem within a strategic trading environment. We validate the approach by solving an extended Kyle model within the simulation system, recovering the gradual price discovery phenomenon. We then extend the analysis to a liquidity trader's problem where market liquidity arises endogenously and show that, at equilibrium, execution strategies shape market-maker behavior and price dynamics. ABIDES-MARL provides a reproducible foundation for analyzing equilibrium and strategic adaptation in realistic markets and contributes toward building economically interpretable agentic AI systems for finance."
33,MSPM: A modularized and scalable multi-agent reinforcement learning-based system for financial portfolio management,2021,Financial agents,19.68,38,1,0,1,1,PLoS ONE,Zhenhan Huang; F. Tanaka,10.1371/journal.pone.0263689,2102.03502,https://www.semanticscholar.org/paper/1a32788f3b4e34962bc91040bbc4a12e8d48ebc1,1a32788f3b4e34962bc91040bbc4a12e8d48ebc1,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,asset; financial; market; portfolio; return; stock,agent,"Financial portfolio management (PM) is one of the most applicable problems in reinforcement learning (RL) owing to its sequential decision-making nature. However, existing RL-based approaches rarely focus on scalability or reusability to adapt to the ever-changing markets. These approaches are rigid and unscalable to accommodate the varying number of assets of portfolios and increasing need for heterogeneous data input. Also, RL agents in the existing systems are ad-hoc trained and hardly reusable for different portfolios. To confront the above problems, a modular design is desired for the systems to be compatible with reusable asset-dedicated agents. In this paper, we propose a multi-agent RL-based system for PM (MSPM). MSPM involves two types of asynchronously-updated modules: Evolving Agent Module (EAM) and Strategic Agent Module (SAM). An EAM is an information-generating module with a Deep Q-network (DQN) agent, and it receives heterogeneous data and generates signal-comprised information for a particular asset. An SAM is a decision-making module with a Proximal Policy Optimization (PPO) agent for portfolio optimization, and it connects to multiple EAMs to reallocate the corresponding assets in a financial portfolio. Once been trained, EAMs can be connected to any SAM at will, like assembling LEGO blocks. With its modularized architecture, the multi-step condensation of volatile market information, and the reusable design of EAM, MSPM simultaneously addresses the two challenges in RL-based PM: scalability and reusability. Experiments on 8-year U.S. stock market data prove the effectiveness of MSPM in profit accumulation by its outperformance over five different baselines in terms of accumulated rate of return (ARR), daily rate of return (DRR), and Sortino ratio (SR). MSPM improves ARR by at least 186.5% compared to constant rebalanced portfolio (CRP), a widely-used PM strategy. To validate the indispensability of EAM, we back-test and compare MSPMs on four different portfolios. EAM-enabled MSPMs improve ARR by at least 1341.8% compared to EAM-disabled MSPMs."
34,The Cross Section of Expected Stock Returns,2014,Trading and investment,19.60,6304,2,0,2,0,,J. Lewellen,10.2139/SSRN.2511246,,https://www.semanticscholar.org/paper/982deeab9e8b199fd65c4a147ab15585a783bcff,982deeab9e8b199fd65c4a147ab15585a783bcff,INSTITUTIONAL_TRADING_ROUND3-3; INSTITUTIONAL_TRADING_ROUND3-6,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay; Navigating the Alpha Jungle: An LLM-Powered MCTS Framework for Formulaic Factor Mining,returns; stock,,
35,FABS: An Extensible and High-Performance Digital Twin Framework of AI-Driven Financial Systems,2025,Financial agents,19.60,1,2,2,0,0,International Conference on AI in Finance,A. Leung; Ce Guo; Wayne Luk,10.1145/3768292.3770369,,https://www.semanticscholar.org/paper/2bff3e623db914c6f0c1668fbf041f63640c1359,2bff3e623db914c6f0c1668fbf041f63640c1359,INSTITUTIONAL_TRADING_ROUND3-1; INSTITUTIONAL_TRADING_ROUND3-4,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation; JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,finance; financial; market; returns; volatility,agent,"The study of complex AI systems in finance requires scalable digital twins, virtual laboratories for model verification, stress-testing, and counterfactual analysis. Agent-based modeling (ABM) is a primary tool for creating these digital twins, offering a bottom-up approach to capturing market-wide emergent phenomena. However, a major computational bottleneck hinders this work: existing simulation tools cannot efficiently model the large populations of interacting agents required for a high-fidelity digital replica of a financial system. The state-of-the-art simulator, MAXE, for instance, cannot accelerate a single, large-scale simulation. To address this, we introduce the Financial Agent-Based Simulator (FABS), an open-source C++ platform specifically designed as a high-performance engine for constructing and operating these large-scale digital twins. FABS combines three key features: a fine-grained parallel architecture to accelerate a single simulation, a dynamic graph-based optimization to reduce communication overhead, and an extensible callback system for simplified AI model integration. When benchmarked against MAXE in a large-scale fire sale scenario, FABS achieves a runtime speed-up of up to 12.52x. We validate its fidelity as a digital twin by showing that its synthetic data reproduces key stylized facts of financial markets, such as volatility clustering and fat-tailed returns. FABS provides a foundational tool for the financial AI community to build and analyze the complex agent-based digital twins needed to understand modern markets, at a scale that was previously computationally prohibitive."
36,Developing A Multi-Agent and Self-Adaptive Framework with Deep Reinforcement Learning for Dynamic Portfolio Risk Management,2024,Financial agents,19.41,15,1,0,1,0,Adaptive Agents and Multi-Agent Systems,Zhenglong Li; Vincent Tam; K. L. Yeung,10.48550/arXiv.2402.00515,2402.00515,https://www.semanticscholar.org/paper/6c44420f393062b69ffd947dfab513767d30b7da,6c44420f393062b69ffd947dfab513767d30b7da,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,financial; investment; market; portfolio; returns; risk,agent,"Deep or reinforcement learning (RL) approaches have been adapted as reactive agents to quickly learn and respond with new investment strategies for portfolio management under the highly turbulent financial market environments in recent years. In many cases, due to the very complex correlations among various financial sectors, and the fluctuating trends in different financial markets, a deep or reinforcement learning based agent can be biased in maximising the total returns of the newly formulated investment portfolio while neglecting its potential risks under the turmoil of various market conditions in the global or regional sectors. Accordingly, a multi-agent and self-adaptive framework namely the MASA is proposed in which a sophisticated multi-agent reinforcement learning (RL) approach is adopted through two cooperating and reactive agents to carefully and dynamically balance the trade-off between the overall portfolio returns and their potential risks. Besides, a very flexible and proactive agent as the market observer is integrated into the MASA framework to provide some additional information on the estimated market trends as valuable feedbacks for multi-agent RL approach to quickly adapt to the ever-changing market conditions. The obtained empirical results clearly reveal the potential strengths of our proposed MASA framework based on the multi-agent RL approach against many well-known RL-based approaches on the challenging data sets of the CSI 300, Dow Jones Industrial Average and S&P 500 indexes over the past 10 years. More importantly, our proposed MASA framework shed lights on many possible directions for future investigation."
37,On Evaluating Loss Functions for Stock Ranking: An Empirical Analysis with Transformer Model,2025,Trading and investment,19.35,2,1,1,0,0,International Conference on Information and Knowledge Management,Jan Kwiatkowski; Jarosław A. Chudziak,10.1145/3746252.3760812,2510.14156,https://www.semanticscholar.org/paper/346e3bc1f12f81e750946fdb5f35a8b5e23c2821,346e3bc1f12f81e750946fdb5f35a8b5e23c2821,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,financial; portfolio; return; returns; stock; trading,benchmark; retrieval; transformer,"Quantitative trading strategies rely on accurately ranking stocks to identify profitable investments. Effective portfolio management requires models that can reliably order future stock returns. Transformer models are promising for understanding financial time series, but how different training loss functions affect their ability to rank stocks well is not yet fully understood. Financial markets are challenging due to their changing nature and complex relationships between stocks. Standard loss functions, which aim for simple prediction accuracy, often aren't enough. They don't directly teach models to learn the correct order of stock returns. While many advanced ranking losses exist from fields such as information retrieval, there hasn't been a thorough comparison to see how well they work for ranking financial returns, especially when used with modern Transformer models for stock selection. This paper addresses this gap by systematically evaluating a diverse set of advanced loss functions including pointwise, pairwise, listwise for daily stock return forecasting to facilitate rank-based portfolio selection on S&P 500 data. We focus on assessing how each loss function influences the model's ability to discern profitable relative orderings among assets. Our research contributes a comprehensive benchmark revealing how different loss functions impact a model's ability to learn cross-sectional and temporal patterns crucial for portfolio selection, thereby offering practical guidance for optimizing ranking-based trading strategies."
38,FinRL: deep reinforcement learning framework to automate trading in quantitative finance,2021,Financial agents,19.32,144,1,0,1,0,International Conference on AI in Finance,Xiao-Yang Liu; Hongyang Yang; Jiechao Gao; Chris Wang,10.1145/3490354.3494366,2111.09395,https://www.semanticscholar.org/paper/69b0012f366367a3bb2d182aa0a8ebae35b95255,69b0012f366367a3bb2d182aa0a8ebae35b95255,INSTITUTIONAL_TRADING_ROUND3-3,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay,finance; market; portfolio; risk; stock; trading,agent,"Deep reinforcement learning (DRL) has been envisioned to have a competitive edge in quantitative finance. However, there is a steep development curve for quantitative traders to obtain an agent that automatically positions to win in the market, namely to decide where to trade, at what price and what quantity, due to the error-prone programming and arduous debugging. In this paper, we present the first open-source framework FinRL as a full pipeline to help quantitative traders overcome the steep learning curve. FinRL is featured with simplicity, applicability and extensibility under the key principles, full-stack framework, customization, reproducibility and hands-on tutoring. Embodied as a three-layer architecture with modular structures, FinRL implements fine-tuned state-of-the-art DRL algorithms and common reward functions, while alleviating the debugging workloads. Thus, we help users pipeline the strategy design at a high turnover rate. At multiple levels of time granularity, FinRL simulates various markets as training environments using historical data and live trading APIs. Being highly extensible, FinRL reserves a set of user-import interfaces and incorporates trading constraints such as market friction, market liquidity and investor's risk-aversion. Moreover, serving as practitioners' stepping stones, typical trading tasks are provided as step-by-step tutorials, e.g., stock trading, portfolio allocation, cryptocurrency trading, etc."
39,Large Language Models and the Elliott Wave Principle: A Multi-Agent Deep Learning Approach to Big Data Analysis in Financial Markets,2024,Financial agents,19.20,9,1,0,1,0,Applied Sciences,Michał Wawer; Jarosław A. Chudziak; Ewa Niewiadomska-Szynkiewicz,10.3390/app142411897,,https://www.semanticscholar.org/paper/2de1b12a17a89f044e820028e98215d914aee818,2de1b12a17a89f044e820028e98215d914aee818,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,financial; investment; market; stock,agent; natural language processing; rag; retrieval,"Traditional technical analysis methods face limitations in accurately predicting trends in today’s complex financial markets. Meanwhile, existing AI-driven approaches, while powerful in processing large datasets, often lack interpretability due to their black-box nature. This paper presents ElliottAgents, a multi-agent system that combines the Elliott wave principle with LLMs, showcasing the application of deep reinforcement learning (DRL) and natural language processing (NLP) in financial analysis. By integrating retrieval-augmented generation (RAG) and deep reinforcement learning (DRL), the system processes vast amounts of market data to identify Elliott wave patterns and generate actionable insights. The system employs a coordinated team of specialized agents, each responsible for specific aspects of analysis, from pattern recognition to investment strategy formulation. We tested ElliottAgents on both stock and cryptocurrency markets, evaluating its effectiveness in pattern identification and trend prediction across different time scales. Our experimental results demonstrate improvements in prediction accuracy when combining classical technical analysis with AI-driven approaches, particularly when enhanced by DRL-based backtesting process. This research contributes to the advancement of financial technology by introducing a scalable, interpretable framework that enhances market analysis capabilities, offering a promising new methodology for both practitioners and researchers."
40,Derivatives-based portfolio decisions: an expected utility insight,2022,Financial agents,19.20,4,1,0,1,0,Annals of Finance,Marcos Escobar-Anel; M. Davison; Yichen Zhu,10.1007/s10436-022-00409-8,2201.03717,https://www.semanticscholar.org/paper/147cd2859d1facaeda910cd9626ff21de253ebb6,147cd2859d1facaeda910cd9626ff21de253ebb6,INSTITUTIONAL_TRADING_ROUND3-7,DeltaHedge: A Multi-Agent Framework for Portfolio Options Optimization,asset; derivatives; hedging; market; option; options; portfolio; risk,agent,"This paper challenges the use of stocks in portfolio construction, instead we demonstrate that Asian derivatives, straddles, or baskets could be more convenient substitutes. Our results are obtained under the assumptions of the Black–Scholes–Merton setting, uncovering a hidden benefit of derivatives that complements their well-known gains for hedging, risk management, and to increase utility in market incompleteness. The new insights are also transferable to more advanced stochastic settings. The analysis relies on the infinite number of optimal choices of derivatives for a maximized expected utility theory agent; we propose risk exposure minimization as an additional optimization criterion inspired by regulations. Working with two assets, for simplicity, we demonstrate that only two derivatives are needed to maximize utility while minimizing risky exposure. In a comparison among one-asset options, e.g. American, European, Asian, Calls and Puts, we demonstrate that the deepest out-of-the-money Asian products available are the best choices to minimize exposure. We also explore optimal selections among straddles, which are better practical choice than out-of-the-money Calls and Puts due to liquidity and rebalancing needs. The optimality of multi-asset derivatives is also considered, establishing that a basket option could be a better choice than one-asset Asian call/put in many realistic situations."
