rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
11,Constructing and analyzing domain-specific language model for financial text mining,2023,Other relevant work,14.42,50,1,0,1,0,Information Processing & Management,Masahiro Suzuki; Hiroki Sakaji; Masanori Hirano; K. Izumi,10.1016/j.ipm.2022.103194,,https://www.semanticscholar.org/paper/31f32b26e6b997f9d5691a8edc6ea86e434865d8,31f32b26e6b997f9d5691a8edc6ea86e434865d8,SPECIFIC_DOMAIN_FOCUS-5,BloombergGPT: Revolutionizing Finance with Large Language Models,financial,language model; text mining,
12,NatureKG: an ontology and knowledge graph for nature finance with a Text2Cypher application,2025,"Reports, filings, and risk",14.20,0,1,1,0,0,Frontiers Artif. Intell.,Neetu Kushwaha; Alok Singh; Hassan Aftab Sheikh,10.3389/frai.2025.1693843,,https://www.semanticscholar.org/paper/d45721e1412296bee277dfa6ac831d630da7c424,d45721e1412296bee277dfa6ac831d630da7c424,SPECIFIC_DOMAIN_FOCUS-7,Exploring the Potential of Large Language Models in Supply Chain Management: A Study Using Big Data,execution; finance; financial,dataset; llm; reasoning,"Introduction Nature finance involves complex, multi-dimensional challenges that require analytical frameworks to assess risks, impacts, dependencies, and systemic resilience. Existing financial systems lack structured tools to map dependencies between natural capital and financial assets. To address this, we introduce NatureKG, the first ontology and instantiated knowledge graph (KG) specifically tailored to nature finance, aiming to support financial institutions in assessing environmental risks, impacts, and dependencies systematically. Methods We designed a domain ontology grounded in ENCORE, the Science-Based Targets Network (SBTN), and peer-reviewed literature. This ontology defines entities such as Actions, Drivers of Nature Loss, Value Chains, Evidence, and Sources. The ontology was instantiated into NatureKG within Neo4j, consisting of 320 nodes and 540 relationships curated by domain experts. As a proof of concept, we constructed a Text2Cypher dataset and fine-tuned three open-source large language models (Phi-3, LLaMA-3.1-8B, and Mistral-7B) to translate natural language queries into Cypher graph queries. The models were trained and evaluated under different dataset split strategies (paraphrase, cypher-level, and generalization) using metrics such as BLEU, exact match, execution accuracy, and Macro F1 scores. Results Phi-3 achieved the highest execution accuracy (0.21) and Macro F1 score (0.56), demonstrating better structural and reasoning capability under paraphrase and schema generalization splits. LLaMA-3.1-8B exhibited balanced performance, while Mistral-7B lagged across most metrics. The results indicate that smaller, fine-tuned models can generalize effectively in low-resource, domain-specific settings, validating the feasibility of LLM-assisted querying for nature finance. Discussion Despite modest initial accuracy, this feasibility study establishes a baseline for integrating domain-specific ontologies with AI systems. NatureKG offers a reusable foundation for representing environmental risks, dependencies, and interventions, with potential to enhance transparency and scalability in sustainable finance decision support. Future work should expand dataset diversity, sectoral coverage beyond the built environment, and refine model reasoning through larger, domain-aligned data catalogues."
13,Leveraging Large Language Models for Risk Assessment in Hyperconnected Logistic Hub Network Deployment,2025,Other relevant work,13.75,2,1,1,0,0,arXiv.org,Yinzhu Quan; Yujia Xu; Guanlin Chen; Frédérick Bénaben; Benoît Montreuil,10.48550/arXiv.2503.21115,2503.21115,https://www.semanticscholar.org/paper/4febe686cf9c7e1d59a83c77e71d67d194907449,4febe686cf9c7e1d59a83c77e71d67d194907449,SPECIFIC_DOMAIN_FOCUS-3,Optimizing Supply Chain Risk Management: An Integrated Framework Leveraging Large Language Models,financial; risk,language model; large language model; llm,"The growing emphasis on energy efficiency and environmental sustainability in global supply chains introduces new challenges in the deployment of hyperconnected logistic hub networks. In current volatile, uncertain, complex, and ambiguous (VUCA) environments, dynamic risk assessment becomes essential to ensure successful hub deployment. However, traditional methods often struggle to effectively capture and analyze unstructured information. In this paper, we design an Large Language Model (LLM)-driven risk assessment pipeline integrated with multiple analytical tools to evaluate logistic hub deployment. This framework enables LLMs to systematically identify potential risks by analyzing unstructured data, such as geopolitical instability, financial trends, historical storm events, traffic conditions, and emerging risks from news sources. These data are processed through a suite of analytical tools, which are automatically called by LLMs to support a structured and data-driven decision-making process for logistic hub selection. In addition, we design prompts that instruct LLMs to leverage these tools for assessing the feasibility of hub selection by evaluating various risk types and levels. Through risk-based similarity analysis, LLMs cluster logistic hubs with comparable risk profiles, enabling a structured approach to risk assessment. In conclusion, the framework incorporates scalability with long-term memory and enhances decision-making through explanation and interpretation, enabling comprehensive risk assessments for logistic hub deployment in hyperconnected supply chain networks."
14,Logistics Supply Chain Network Risk Prediction Model Based on Intelligent Random Forest Model,2024,"Reports, filings, and risk",12.35,14,1,0,1,0,IEEE transactions on engineering management,Zhiming Xu; Weichuan Ni; Shaojiang Liu; Feng Wang; Jing Li,10.1109/TEM.2023.3317922,,https://www.semanticscholar.org/paper/c35bfd1477fb2dd3f5dd94cd6ab69beeebb39be4,c35bfd1477fb2dd3f5dd94cd6ab69beeebb39be4,SPECIFIC_DOMAIN_FOCUS-10,Event Identification for Supply Chain Risk Management Through News Analysis by Using Large Language Models,risk,dataset,"This article's goal is to investigate, using an intelligent random forest model (RFM), the logistics supply chain's network risk control method. The logistics supply chain network, a vital component of the modern economy, faces numerous potential risks, and uncertainties. To ensure the stability and sustainability of the supply chain, an effective risk control plan is crucial. This article examines the logistics supply chain network's risk management practices and proposes a risk management approach based on intelligent RFM. Many logistics supply chain network data are gathered and compared with other widely used models in the experimental section, including the convolutional network model and the analytic hierarchy process model. The accuracy, recall, and area under curve (AUC) value of the intelligent RFM are determined to be better than those of other models by comparing the experimental data. In particular, the intelligent RFM raises accuracy and recall on average by 3.5% and 4.1%, respectively. The recall of the RFM is 89.3%, which is 3.7% and 7.2% higher than that of the convolutional network model and the analytic hierarchy process model, respectively, in various dataset recall studies. RFM's AUC value in the experiment with AUC is 0.87 and 0.91, respectively, which is 0.05 and 0.08 higher than those of other models. These statistics demonstrate the superior network risk prediction capabilities of intelligent RFM in the logistics supply chain. The purpose of the article is to provide and demonstrate the superiority of a logistics supply chain network risk control approach based on intelligent RFM. This tactic can assist logistics companies in effectively identifying and assessing potential risks."
15,SEHLP: A summary-enhanced large language model for financial report sentiment analysis via hybrid LoRA and dynamic prefix tuning,2026,Other relevant work,11.80,0,1,1,0,0,Information Processing & Management,Haozhou Li; Qinke Peng; Xu Mou; Zeyuan Zeng; Ruimeng Li; Jinzhi Wang; Wentong Sun,10.1016/j.ipm.2026.104639,,https://www.semanticscholar.org/paper/fc62ee1db03a50cbadcf21c151827cb03f17bb34,fc62ee1db03a50cbadcf21c151827cb03f17bb34,SPECIFIC_DOMAIN_FOCUS-12,FinBERT2: A Specialized Bidirectional Encoder for Bridging the Gap in Finance-Specific Deployment of Large Language Models,financial; sentiment,language model; large language model,
16,Leveraging AI for accurate supply chain risk classification: optimizing the operational parameter space of LLMs,2026,Trading and investment,11.40,1,1,1,0,0,International Journal of Logistics Management,Linus Kühl; Jost Wiethölter; Michael Dircksen,10.1108/ijlm-02-2025-0124,,https://www.semanticscholar.org/paper/c41bd8a0b05a1c6cef18adf70051d2af6c64cc82,c41bd8a0b05a1c6cef18adf70051d2af6c64cc82,SPECIFIC_DOMAIN_FOCUS-10,Event Identification for Supply Chain Risk Management Through News Analysis by Using Large Language Models,risk; supply chain risk,llm,"
 
 This study aims to enhance supply chain risk identification by introducing an AI-driven framework “SCREWS” leveraging Large Language Models (LLMs). It explores the optimization of operational parameters, particularly Temperature and Top P, to improve classification accuracy.
 
 
 
 A Design of Experiments approach is used to systematically evaluate the influence of operational LLM parameters on binary classification performance. Experiments with varied configurations were conducted using data from a randomized set of news articles to identify the optimal parameter settings.
 
 
 
 Temperature significantly impacts classification precision, with optimal values identified in the range of 0.4–0.7. Conversely, the Top P parameter showed limited influence. The study establishes a robust methodology for balancing randomness and determinism in LLM outputs to achieve reliable classifications.
 
 
 
 The study focuses on binary classification and a fixed model, limiting generalizability to multi-class scenarios. The fixed LLM architecture used restricts insights into the effects of model variability. Future research should explore broader outputs than binary classification and diverse model architectures.
 
 
 
 This research provides actionable insights for deploying and improving LLMs in dynamic supply chain environments. The findings emphasize precise parameter tuning as critical for effective risk identification, enabling practitioners to improve operational resilience and decision-making accuracy.
 
 
 
 Calibrating LLM parameters strengthens early warning in supply chains. Better tuned classification reduces false alarms and missed incidents, enabling faster, targeted interventions. For critical goods such as food and medicines, this means steadier availability, fewer stockouts, and more efficient allocation of scarce resources.
 
 
 
 This study addresses a key gap in AI-driven supply chain risk identification research by systematically optimizing operational LLM parameters. It offers a scalable, replicable methodology applicable to various domains requiring high-stakes decision-making.
"
17,Rethinking Supply Chain Planning: A Generative Paradigm,2025,Financial agents,11.40,1,1,1,0,0,,Jiaheng Yin; Yongzhi Qi; Jianshen Zhang; Dongyang Geng; Zhengyu Chen; Hao Hu; Wei Qi; Zuo-Jun Max Shen,,2509.03811,https://www.semanticscholar.org/paper/aad3e53970c3101dd78e6127202e4ca2e31ac9e1,aad3e53970c3101dd78e6127202e4ca2e31ac9e1,SPECIFIC_DOMAIN_FOCUS-7,Exploring the Potential of Large Language Models in Supply Chain Management: A Study Using Big Data,execution; stock,generative ai,"Supply chain planning is the critical process of anticipating future demand and coordinating operational activities across the logistics network. However, within the context of contemporary e-commerce, traditional planning paradigms, typically characterized by fragmented processes and static optimization, prove inadequate in addressing dynamic demand, organizational silos, and the complexity of multi-stage coordination. To address these challenges, this study proposes a fundamental rethinking of supply chain planning, redefining it not merely as a computational task, but as an interactive, integrated, and automated cognitive process. This new paradigm emphasizes the organic unification of human strategic intent with adaptive execution, shifting the focus from rigid control to continuous, intelligent orchestration. To operationalize this conceptual shift, we introduce a Generative AI-powered agentic framework. Functioning as an intelligent cognitive interface, this framework bridges the gap between unstructured business contexts and structured analytical workflows, enabling the system to comprehend complex semantics and coordinate decisions across organizational boundaries. We demonstrate the empirical validity of this approach within JD.com's large-scale operations. The deployment confirms the efficacy of this cognitive paradigm, yielding an approximate 22% improvement in planning accuracy and a 2% increase in in-stock rates, thereby validating the transformation of planning into an adaptive, knowledge-driven capability."
18,Evaluating LLMs for Operational Technology (OT) Cybersecurity Risk Assessment Across Structured and Unstructured Inputs,2026,"Reports, filings, and risk",11.40,0,1,1,0,0,IEEE International Workshop on Factory Communication Systems,Padma Iyenghar; Jonny Messerknecht; Christoph Zimmer; Claudio Gregorio; Elke Pulvermüller,10.1109/WFCS67029.2026.11511633,,https://www.semanticscholar.org/paper/f177bad1aa9dbee508dd7a8f7a9c120eb7be48c7,f177bad1aa9dbee508dd7a8f7a9c120eb7be48c7,SPECIFIC_DOMAIN_FOCUS-10,Event Identification for Supply Chain Risk Management Through News Analysis by Using Large Language Models,risk,benchmark; llm; reasoning,"Operational Technology (OT) cybersecurity risk assessments are mandated by the upcoming EU Cyber Resilience Act (CRA), yet they remain largely manual, expert-driven, and based on unstructured technical documentation. While Large Language Models (LLMs) offer potential for automation, prior studies mainly examine isolated reasoning steps under prestructured inputs, leaving LLM behavior under realistic industrial conditions insufficiently understood. This paper presents a systematic empirical study of LLMbased OT cybersecurity risk assessment for industrial devices in factory communication systems. Two input regimes are evaluated: document-driven assessment using unstructured device manuals and scenario-driven assessment using structured benchmark inputs. The evaluation follows the IEC 62443-3-2 Zone–Conduit Requirement (ZCR) 5 workflow and applies MITRE EMB3Dbased threat modeling with a consistent risk matrix across multiple proprietary and open-weight LLMs and prompting strategies. The results show that LLMs reliably support EMB3D-based threat identification and achieve moderate agreement with expert baselines for impact estimation, while likelihood estimation exhibits systematic underestimation and instability, particularly for document-driven inputs. Further, input modality has a stronger influence on assessment quality than model choice, and few-shot prompting improves accuracy more consistently than rule-based prompting. Overall, the findings indicate that LLMs are currently best suited as decision-support components within IEC 62443- and CRA-aligned OT cybersecurity workflows, improving scalability and consistency while preserving human control over final risk decisions."
19,FinCPRG: A Bidirectional Generation Pipeline for Hierarchical Queries and Rich Relevance in Financial Chinese Passage Retrieval,2025,Benchmarks and datasets,10.40,0,1,1,0,0,ECML/PKDD,Xuan Xu; Beilin Chu; Qinhong Lin; Yixiao Zhong; Fufang Wen; Jiaqi Liu; Binjie Fei; Yu Li; Zhongliang Yang; Linna Zhou,10.48550/arXiv.2508.02222,2508.02222,https://www.semanticscholar.org/paper/c2c4a13723c66e6f0ed9d0a75c67b9cba9579d01,c2c4a13723c66e6f0ed9d0a75c67b9cba9579d01,SPECIFIC_DOMAIN_FOCUS-12,FinBERT2: A Specialized Bidirectional Encoder for Bridging the Gap in Finance-Specific Deployment of Large Language Models,financial,dataset; retrieval,"In recent years, large language models (LLMs) have demonstrated significant potential in constructing passage retrieval datasets. However, existing methods still face limitations in expressing cross-doc query needs and controlling annotation quality. To address these issues, this paper proposes a bidirectional generation pipeline, which aims to generate 3-level hierarchical queries for both intra-doc and cross-doc scenarios and mine additional relevance labels on top of direct mapping annotation. The pipeline introduces two query generation methods: bottom-up from single-doc text and top-down from multi-doc titles. The bottom-up method uses LLMs to disassemble and generate structured queries at both sentence-level and passage-level simultaneously from intra-doc passages. The top-down approach incorporates three key financial elements--industry, topic, and time--to divide report titles into clusters and prompts LLMs to generate topic-level queries from each cluster. For relevance annotation, our pipeline not only relies on direct mapping annotation from the generation relationship but also implements an indirect positives mining method to enrich the relevant query-passage pairs. Using this pipeline, we constructed a Financial Passage Retrieval Generated dataset (FinCPRG) from almost 1.3k Chinese financial research reports, which includes hierarchical queries and rich relevance labels. Through evaluations of mined relevance labels, benchmarking and training experiments, we assessed the quality of FinCPRG and validated its effectiveness as a passage retrieval dataset for both training and benchmarking."
20,A Framework for Quantifying Technical Barriers to Trade Risk in the IC Supply Chain Based on Knowledge Graphs and Graph Analytics,2025,Other relevant work,9.40,0,1,1,0,0,"Proceedings of the 2025 2nd Symposium on Big Data, Neural Networks, and Deep Learning",Yuan Luo; Kenan Gong; Lihui Feng; Meng Tao,10.1145/3784013.3784071,,https://www.semanticscholar.org/paper/15001282ba246470cbb7ccf300c78cc5eb660833,15001282ba246470cbb7ccf300c78cc5eb660833,SPECIFIC_DOMAIN_FOCUS-7,Exploring the Potential of Large Language Models in Supply Chain Management: A Study Using Big Data,risk,bert,"Global export controls now shape semiconductor supply networks as strongly as demand shocks. Manual monitoring of Technical Barriers to Trade (TBT) cannot keep pace with the velocity of policy updates or expose how clauses propagate across deep-tier suppliers. We introduce TBT-RiskSense, a lightweight pipeline that crawls multilingual regulations, extracts entities with BERT-based models, persistently encodes them in a semiconductor knowledge graph, and applies graph analytics to rank chokepoints plus forecast propagation intensity. The framework ingests 708 U.S. BIS notices released between 2021Q1–2024Q4 and produces dashboards, alert scripts, and reproducible figures that translate raw policy text into quantitative risk signals. By unifying data acquisition, semantics, and decision support, TBT-RiskSense offers enterprises and regulators a practical path toward proactive, evidence-backed TBT management."
21,2024. FinLlama: Financial Sentiment Classification for Algo-rithmic Trading Applications,,Trading and investment,8.80,,1,0,1,0,arxiv,,,,,,SPECIFIC_DOMAIN_FOCUS-12,FinBERT2: A Specialized Bidirectional Encoder for Bridging the Gap in Finance-Specific Deployment of Large Language Models,financial; sentiment; trading,,
22,2025a. Deepfund: Will llm be professional at fund investment?,,Trading and investment,8.40,,1,0,1,0,a,,,,,,SPECIFIC_DOMAIN_FOCUS-2,CN-Buzz2Portfolio: A Chinese-Market Dataset and Benchmark for LLM-Based Macro and Sector Asset Allocation from Daily Trending Financial News,fund; investment,llm,
23,FinBERT: Pre-Trained Model on SEC Filings for Financial Natural Language Tasks,2019,Financial language models,8.40,,1,0,1,0,,,,,,,SPECIFIC_DOMAIN_FOCUS-12,FinBERT2: A Specialized Bidirectional Encoder for Bridging the Gap in Finance-Specific Deployment of Large Language Models,financial; sec,finbert,
24,2024. FinTral: A Family of GPT-4 Level Multimodal Financial Large Language Models,,Other relevant work,7.00,,1,0,1,0,,,,,,,SPECIFIC_DOMAIN_FOCUS-12,FinBERT2: A Specialized Bidirectional Encoder for Bridging the Gap in Finance-Specific Deployment of Large Language Models,financial,gpt,
