rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
11,JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,2023,Financial agents,18.46,26,1,0,1,0,International Conference on AI in Finance,Sascha Frey; Kang Li; Peer Nagy; Silvia Sapora; Chris Xiaoxuan Lu; Stefan Zohren; J. Foerster; A. Calinescu,10.1145/3604237.3626880,2308.13289,https://www.semanticscholar.org/paper/a8d9846e3faa0d496c0ce08b31499cf3aebca94a,a8d9846e3faa0d496c0ce08b31499cf3aebca94a,INSTITUTIONAL_TRADING_ROUND2-1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,execution; financial; limit order book; order book; trading,agent,"Financial exchanges across the world use limit order books (LOBs) to process orders and match trades. For research purposes it is important to have large scale efficient simulators of LOB dynamics. LOB simulators have previously been implemented in the context of agent-based models (ABMs), reinforcement learning (RL) environments, and generative models, processing order flows from historical data sets and hand-crafted agents alike. For many applications, there is a requirement for processing multiple books, either for the calibration of ABMs or for the training of RL agents. We showcase the first GPU-enabled LOB simulator designed to process thousands of books in parallel, whether for identical or different securities, with an up to 75x faster per-message processing time. The implementation of our simulator – JAX-LOB – is based on design choices that aim to best exploit the powers of JAX without compromising on the realism of LOB-related mechanisms. We integrate JAX-LOB with other JAX packages, to provide an example of how one may address an optimal execution problem with reinforcement learning, and to share some preliminary results from end-to-end RL training on GPUs. The project code is available on GitHub 1"
12,FinCARDS: Card-Based Analyst Reranking for Financial Document Question Answering,2026,Benchmarks and datasets,18.29,6,1,1,0,0,arXiv.org,Yixi Zhou; Fan Zhang; Yu Chen; Haipeng Zhang; Preslav Nakov; Zhuohan Xie,10.48550/arXiv.2601.06992,2601.06992,https://www.semanticscholar.org/paper/14abadde7067a1f36a5d01b74905f32b6e17efea,14abadde7067a1f36a5d01b74905f32b6e17efea,INSTITUTIONAL_TRADING_ROUND2-2,The Gaining Paths to Investment Success: Information-Driven LLM Graph Reasoning for Venture Capital Prediction,analyst; corporate; finance; financial,llm; qa; question answering; retrieval,"Financial question answering (QA) over long corporate filings requires evidence to satisfy strict constraints on entities, financial metrics, fiscal periods, and numeric values. However, existing LLM-based rerankers primarily optimize semantic relevance, leading to unstable rankings and opaque decisions on long documents. We propose FinCards, a structured reranking framework that reframes financial evidence selection as constraint satisfaction under a finance-aware schema. FinCards represents filing chunks and questions using aligned schema fields (entities, metrics, periods, and numeric spans), enabling deterministic field-level matching. Evidence is selected via a multi-stage tournament reranking with stability-aware aggregation, producing auditable decision traces. Across two corporate filing QA benchmarks, FinCards substantially improves early-rank retrieval over both lexical and LLM-based reranking baselines, while reducing ranking variance, without requiring model fine-tuning or unpredictable inference budgets. Our code is available at https://github.com/XanderZhou2022/FINCARDS."
13,XFinBench: Benchmarking LLMs in Complex Financial Problem Solving and Reasoning,2025,"Reports, filings, and risk",18.15,14,1,0,1,0,Annual Meeting of the Association for Computational Linguistics,Zhihan Zhang; Yixin Cao; Lizi Liao,10.18653/v1/2025.findings-acl.457,2508.15861,https://www.semanticscholar.org/paper/d57701d79626ed1bd6c8d4542413e9c6d3e5fa33,d57701d79626ed1bd6c8d4542413e9c6d3e5fa33,INSTITUTIONAL_TRADING_ROUND2-9,From Natural Language to Executable Option Strategies via Large Language Models,bank; finance; financial,benchmark; dataset; llm; reasoning,"Solving financial problems demands complex reasoning, multimodal data processing, and a broad technical understanding, presenting unique challenges for current large language models (LLMs). We introduce XFinBench, a novel benchmark with 4,235 examples designed to evaluate LLM's ability in solving complex, knowledge-intensive financial problems across diverse graduate-level finance topics with multi-modal context. We identify five core capabilities of LLMs using XFinBench, i.e, terminology understanding, temporal reasoning, future forecasting, scenario planning, and numerical modelling. Upon XFinBench, we conduct extensive experiments on 18 leading models. The result shows that o1 is the best-performing text-only model with an overall accuracy of 67.3%, but still lags significantly behind human experts with 12.5%, especially in temporal reasoning and scenario planning capabilities. We further construct a knowledge bank with 3,032 finance terms for knowledge augmentation analysis, and find that relevant knowledge to the question only brings consistent accuracy improvements to small open-source model. Additionally, our error analysis reveals that rounding errors during calculation and blindness to position and intersection of curves in the image are two primary issues leading to model's poor performance in calculating and visual-context questions, respectively. Code and dataset are accessible via GitHub: https://github.com/Zhihan72/XFinBench."
14,Can Large Language Models Mine Interpretable Financial Factors More Effectively? A Neural-Symbolic Factor Mining Agent Model,2024,Financial agents,17.95,14,1,0,1,0,Annual Meeting of the Association for Computational Linguistics,Zhiwei Li; Ran Song; Caihong Sun; Wei Xu; Zhengtao Yu; Ji-Rong Wen,10.18653/v1/2024.findings-acl.233,,https://www.semanticscholar.org/paper/798467c14bd05df92408a58072d1af39b7e06a7b,798467c14bd05df92408a58072d1af39b7e06a7b,INSTITUTIONAL_TRADING_ROUND2-9,From Natural Language to Executable Option Strategies via Large Language Models,asset; financial; market; returns; stock,agent,"Finding interpretable factors for stock returns is the most vital issue in the empirical asset pricing domain. As data-driven methods, existing factor mining models can be categorized into symbol-based and neural-based models. Symbol-based models are interpretable but inefficient, while neural-based approaches are efficient but lack interpretability. Hence, mining interpretable factors effectively presents a significant challenge. Inspired by the success of Large Language Models (LLMs) in various tasks, we propose a FActor Mining Agent (FAMA) model that enables LLMs to integrate the strengths of both neural and symbolic models for factor mining. In this paper, FAMA consists of two main components: Cross-Sample Selection (CSS) and Chain-of-Experience (CoE). CSS addresses the homogeneity challenges in LLMs during factor mining by assimilating diverse factors as in-context samples, whereas CoE enables LLMs to leverage past successful mining experiences, expe-diting the mining of effective factors. Experimental evaluations on real-world stock market data demonstrate the effectiveness of our approach by surpassing the SOTA RankIC by 0.006 and RankICIR by 0.105 in predicting S&P 500 returns"
15,Hedging American Put Options with Deep Reinforcement Learning,2024,Financial agents,17.95,2,1,0,1,0,arXiv.org,Reilly Pickard; F. Wredenhagen; Julio DeJesus; Mario Schlener; Y. Lawryshyn,10.48550/arXiv.2405.06774,2405.06774,https://www.semanticscholar.org/paper/6a4335b7797a68afb9f20d59e49ed7b042dcfe94,6a4335b7797a68afb9f20d59e49ed7b042dcfe94,INSTITUTIONAL_TRADING_ROUND2-8,Dynamic Hedging Strategies in Derivatives Markets with LLM-Driven Sentiment and News Analytics,asset; hedging; market; option; options; volatility,agent,"This article leverages deep reinforcement learning (DRL) to hedge American put options, utilizing the deep deterministic policy gradient (DDPG) method. The agents are first trained and tested with Geometric Brownian Motion (GBM) asset paths and demonstrate superior performance over traditional strategies like the Black-Scholes (BS) Delta, particularly in the presence of transaction costs. To assess the real-world applicability of DRL hedging, a second round of experiments uses a market calibrated stochastic volatility model to train DRL agents. Specifically, 80 put options across 8 symbols are collected, stochastic volatility model coefficients are calibrated for each symbol, and a DRL agent is trained for each of the 80 options by simulating paths of the respective calibrated model. Not only do DRL agents outperform the BS Delta method when testing is conducted using the same calibrated stochastic volatility model data from training, but DRL agents achieves better results when hedging the true asset path that occurred between the option sale date and the maturity. As such, not only does this study present the first DRL agents tailored for American put option hedging, but results on both simulated and empirical market testing data also suggest the optimality of DRL agents over the BS Delta method in real-world scenarios. Finally, note that this study employs a model-agnostic Chebyshev interpolation method to provide DRL agents with option prices at each time step when a stochastic volatility model is used, thereby providing a general framework for an easy extension to more complex underlying asset processes."
16,Fino1: On the Transferability of Reasoning-Enhanced LLMs and Reinforcement Learning to Finance,2025,Benchmarks and datasets,17.81,15,1,0,1,0,,Lingfei Qian; Weipeng Zhou; Yan Wang; Xueqing Peng; Han Yi; Yilun Zhao; Jimin Huang; Qianqian Xie; Jian-Yun Nie,,2502.08127,https://www.semanticscholar.org/paper/ac00e3cc0f699eb5d4bb654ceafbafcc761e6095,ac00e3cc0f699eb5d4bb654ceafbafcc761e6095,INSTITUTIONAL_TRADING_ROUND2-11,QuantCode-Bench: A Benchmark for Evaluating the Ability of Large Language Models to Generate Executable Algorithmic Trading Strategies,finance; financial,benchmark; gpt; llm; qa; reasoning,"As the fundamental capability behind decision-making in finance, financial reasoning poses distinct challenges for LLMs. Although reinforcement learning (RL) have boosted generic reasoning, the progress in finance is hindered by the absence of empirical study of building effective financial chain-of-thought (CoT) corpus, a systematic comparison of different RL methods, and comprehensive benchmarks. To address these gaps, we introduce FinCoT, the first open high-fidelity CoT corpus for finance, distilled from seven QA datasets by a novel three-stage pipeline that incorporates domain supervision, iterative LLM refinement, and difficulty-aware filtering. Based on FinCoT, we develop Fin-o1, the first open financial reasoning models trained via supervised fine-tuning and GRPO-based RL. Our models outperform existing financial reasoning models and SOTA general models such as GPT-o1, DeepSeek-R1, and GPT-4.5. We also investigate the effectiveness of three different RL methods in improving domain-specific reasoning, offering the first such empirical study. We finally propose FinReason, the first financial reasoning benchmark covering multi-table analysis, long-context reasoning, and equation-based tasks, and evaluate 29 LLMs. Our extensive experiments reveal general reasoning models excel on standard benchmarks yet exhibit obvious performance degradation in financial contexts; even finance-tuned models like Dianjin-R1 and FinR1 degrade on lengthy documents. In contrast, our Fin-o1 models consistently outperform their backbones and larger GPT-o1 and DeepSeek-R1, confirming the effectiveness of our data building and model training strategy. Our study further shows that GRPO yields reliable gains whereas PPO and DPO do not, highlighting the need for targeted data and optimisation rather than scale alone."
17,Hedging and Pricing Structured Products Featuring Multiple Underlying Assets,2024,Financial agents,17.60,1,1,0,1,0,arXiv.org,Anil Sharma; Freeman Chen; Jaesun Noh; Julio DeJesus; Mario Schlener,10.48550/arXiv.2411.01121,2411.01121,https://www.semanticscholar.org/paper/a4ca84872565fafe3f31931e2f334708d8e397ee,a4ca84872565fafe3f31931e2f334708d8e397ee,INSTITUTIONAL_TRADING_ROUND2-8,Dynamic Hedging Strategies in Derivatives Markets with LLM-Driven Sentiment and News Analytics,financial; hedging; portfolio; risk; structured products; volatility,agent,"Hedging a portfolio containing autocallable notes presents unique challenges due to the complex risk profile of these financial instruments. In addition to hedging, pricing these notes, particularly when multiple underlying assets are involved, adds another layer of complexity. Pricing autocallable notes involves intricate considerations of various risk factors, including underlying assets, interest rates, and volatility. Traditional pricing methods, such as sample-based Monte Carlo simulations, are often time-consuming and impractical for long maturities, particularly when there are multiple underlying assets. In this paper, we explore autocallable structured notes with three underlying assets and proposes a machine learning-based pricing method that significantly improves efficiency, computing prices 250 times faster than traditional Monte Carlo simulation based method. Additionally, we introduce a Distributional Reinforcement Learning (RL) algorithm to hedge a portfolio containing an autocallable structured note. Our distributional RL based hedging strategy provides better PnL compared to traditional Delta-neutral and Delta-Gamma neutral hedging strategies. The VaR 5% (PnL value) of our RL agent based hedging is 33.95, significantly outperforming both the Delta neutral strategy, which has a VaR 5% of -0.04, and the Delta-Gamma neutral strategy, which has a VaR 5% of 13.05. It also provides the hedging action with better left tail PnL, such as 95% and 99% value-at-risk (VaR) and conditional value-at-risk (CVaR), highlighting its potential for front-office hedging and risk management."
18,A Multi-Level Sentiment Analysis Framework for Financial Texts,2025,Trading and investment,17.56,5,1,0,1,0,arXiv.org,Yiwei Liu; Junbo Wang; Lei Long; Xin Li; Rui Ma; Yuankai Wu; Xuebin. Chen,10.48550/arXiv.2504.02429,2504.02429,https://www.semanticscholar.org/paper/eb5f26c164ba4ddd36cce53a7420c960e7e04ace,eb5f26c164ba4ddd36cce53a7420c960e7e04ace,INSTITUTIONAL_TRADING_ROUND2-9,From Natural Language to Executable Option Strategies via Large Language Models,accounting; credit; financial; market; risk; sentiment,,"Existing financial sentiment analysis methods often fail to capture the multi-faceted nature of risk in bond markets due to their single-level approach and neglect of temporal dynamics. We propose Multi-Level Sentiment Analysis based on pre-trained language models (PLMs) and large language models (LLMs), a novel framework that systematically integrates firm-specific micro-level sentiment, industry-specific meso-level sentiment, and duration-aware smoothing to model the latency and persistence of textual impact. Applying our framework to the comprehensive Chinese bond market corpus constructed by us (2013-2023, 1.39M texts), we extracted a daily composite sentiment index. Empirical results show statistically measurable improvements in credit spread forecasting when incorporating sentiment (3.25% MAE and 10.96% MAPE reduction), with sentiment shifts closely correlating with major social risk events and firm-specific crises. This framework provides a more nuanced understanding of sentiment across different market levels while accounting for the temporal evolution of sentiment effects."
19,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,2020,Financial agents,17.48,86,1,0,1,0,SIGSIM Principles of Advanced Discrete Simulation,David Byrd; Maria Hybinette; T. Balch,10.1145/3384441.3395986,,https://www.semanticscholar.org/paper/2262d43178de9d16b90f622624a0a59906c309fd,2262d43178de9d16b90f622624a0a59906c309fd,INSTITUTIONAL_TRADING_ROUND2-1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,equity; finance; financial; market; trading,agent,"We introduce ABIDES, an open source Agent-Based Interactive Discrete Event Simulation environment. ABIDES is designed from the ground up to support agent-based research in market applications. While proprietary simulations are available within trading firms, there are no broadly available high-fidelity market simulation environments. ABIDES enables the simulation of tens of thousands of trading agents interacting with an exchange agent to facilitate transactions. It supports configurable pairwise noisy network latency between each individual agent as well as the exchange. Our simulator's message-based design is modeled after NASDAQ's published equity trading protocols ITCH and OUCH. We introduce the design of the simulator and illustrate its use and configuration with sample code, validating the environment with example trading scenarios. The utility of ABIDES for financial research is illustrated through experiments to develop a market impact model. The core of ABIDES is a general-purpose discrete event simulation, and we demonstrate its breadth of application with a non-finance work-in-progress simulating secure multiparty federated learning. We close with discussion of additional experimental problems it can be, or is being, used to explore, such as the development of machine learning trading algorithms. We hope that the availability of such a platform will facilitate research in this important area."
20,CFinBench: A Comprehensive Chinese Financial Benchmark for Large Language Models,2024,"Reports, filings, and risk",17.20,9,1,0,1,0,North American Chapter of the Association for Computational Linguistics,Ying Nie; Binwei Yan; Tianyu Guo; Hao Liu; Haoyu Wang; Wei He; Binfan Zheng; Weihao Wang; Qiang Li; Weijian Sun; Yunhe Wang; Dacheng Tao,10.48550/arXiv.2407.02301,2407.02301,https://www.semanticscholar.org/paper/49f6ccf5e21cca944b1741154705f186adc9e12b,49f6ccf5e21cca944b1741154705f186adc9e12b,INSTITUTIONAL_TRADING_ROUND2-9,From Natural Language to Executable Option Strategies via Large Language Models,analyst; banking; finance; financial,benchmark; dataset,"Large language models (LLMs) have achieved remarkable performance on various NLP tasks, yet their potential in more challenging and domain-specific task, such as finance, has not been fully explored. In this paper, we present CFinBench: a meticulously crafted, the most comprehensive evaluation benchmark to date, for assessing the financial knowledge of LLMs under Chinese context. In practice, to better align with the career trajectory of Chinese financial practitioners, we build a systematic evaluation from 4 first-level categories: (1) Financial Subject: whether LLMs can memorize the necessary basic knowledge of financial subjects, such as economics, statistics and auditing. (2) Financial Qualification: whether LLMs can obtain the needed financial qualified certifications, such as certified public accountant, securities qualification and banking qualification. (3) Financial Practice: whether LLMs can fulfill the practical financial jobs, such as tax consultant, junior accountant and securities analyst. (4) Financial Law: whether LLMs can meet the requirement of financial laws and regulations, such as tax law, insurance law and economic law. CFinBench comprises 99,100 questions spanning 43 second-level categories with 3 question types: single-choice, multiple-choice and judgment. We conduct extensive experiments of 50 representative LLMs with various model size on CFinBench. The results show that GPT4 and some Chinese-oriented models lead the benchmark, with the highest average accuracy being 60.16%, highlighting the challenge presented by CFinBench. The dataset and evaluation code are available at https://cfinbench.github.io/."
21,Good debt or bad debt: Detecting semantic orientations in economic texts,2013,Other relevant work,15.84,657,1,0,1,0,J. Assoc. Inf. Sci. Technol.,P. Malo; Ankur Sinha; P. Korhonen; J. Wallenius; P. Takala,10.1002/asi.23062,1307.5336,https://www.semanticscholar.org/paper/4211bff1388da30a3b7dfd35d6aef2032900ca5c,4211bff1388da30a3b7dfd35d6aef2032900ca5c,INSTITUTIONAL_TRADING_ROUND2-10,PolySwarm: A Multi-Agent Large Language Model Framework for Prediction Market Trading and Latency Arbitrage,bank; finance; financial; sentiment,,"The use of robo‐readers to analyze news texts is an emerging technology trend in computational finance. Recent research has developed sophisticated financial polarity lexicons for investigating how financial sentiments relate to future company performance. However, based on experience from fields that commonly analyze sentiment, it is well known that the overall semantic orientation of a sentence may differ from that of individual words. This article investigates how semantic orientations can be better detected in financial and economic news by accommodating the overall phrase‐structure information and domain‐specific use of language. Our three main contributions are the following: (a) a human‐annotated finance phrase bank that can be used for training and evaluating alternative models; (b) a technique to enhance financial lexicons with attributes that help to identify expected direction of events that affect sentiment; and (c) a linearized phrase‐structure model for detecting contextual semantic orientations in economic texts. The relevance of the newly added lexicon features and the benefit of using the proposed learning algorithm are demonstrated in a comparative study against general sentiment models as well as the popular word frequency models used in recent financial studies. The proposed framework is parsimonious and avoids the explosion in feature space caused by the use of conventional n‐gram features."
22,LLM-as-a-Prophet: Understanding Predictive Intelligence with Prophet Arena,2025,Trading and investment,15.80,9,1,0,1,0,arXiv.org,Qin Yang; Simon Mahns; Sida Li; Anri Gu; Jibang Wu; Haifeng Xu,10.48550/arXiv.2510.17638,2510.17638,https://www.semanticscholar.org/paper/70c1ab60e9c8411426846cdad6a5258d1f816cbf,70c1ab60e9c8411426846cdad6a5258d1f816cbf,INSTITUTIONAL_TRADING_ROUND2-4,PolyBench: Benchmarking LLM Forecasting and Trading Capabilities on Live Prediction Market Data,finance; market; returns,benchmark; llm,"Forecasting is not only a fundamental intellectual pursuit but also is of significant importance to societal systems such as finance and economics. With the rapid advances of large language models (LLMs) trained on Internet-scale data, it raises the promise of employing LLMs to forecast real-world future events, an emerging paradigm we call""LLM-as-a-Prophet"". This paper systematically investigates such predictive intelligence of LLMs. To this end, we build Prophet Arena, a general evaluation benchmark that continuously collects live forecasting tasks and decomposes each task into distinct pipeline stages, in order to support our controlled and large-scale experimentation. Our comprehensive evaluation reveals that many LLMs already exhibit impressive forecasting capabilities, reflected in, e.g., their small calibration errors, consistent prediction confidence and promising market returns. However, we also uncover key bottlenecks towards achieving superior predictive intelligence via LLM-as-a-Prophet, such as LLMs'inaccurate event recalls, misunderstanding of data sources and slower information aggregation compared to markets when resolution nears."
23,NeuralBeta: Estimating Beta Using Deep Learning,2024,Trading and investment,15.60,4,1,0,1,0,International Conference on AI in Finance,Yuxin Liu; Jimin Lin; Achintya Gopal,10.1145/3768292.3770373,2408.01387,https://www.semanticscholar.org/paper/454053383f468446cd7c70cd4ad8f591e84fdcb1,454053383f468446cd7c70cd4ad8f591e84fdcb1,INSTITUTIONAL_TRADING_ROUND2-8,Dynamic Hedging Strategies in Derivatives Markets with LLM-Driven Sentiment and News Analytics,finance; financial; hedging; market,benchmark,"Traditional approaches to estimating β in finance often involve rigid assumptions and fail to adequately capture β dynamics, limiting their effectiveness in use cases like hedging. To address these limitations, we have developed a novel method using neural networks called NeuralBeta, which is capable of handling both synthetic and real-life scenarios and tracking the dynamic behavior of β. To address the issue of interpretability, we introduce a new output layer inspired by regularized weighted linear regression, which provides transparency into the model’s decision-making process. We conducted extensive experiments on both synthetic and market data, demonstrating NeuralBeta’s superior performance compared to benchmark methods across various scenarios, especially instances where β is highly time-varying, e.g., during regime shifts in the market. This model not only represents an advancement in the field of beta estimation, but also shows potential for applications in other financial contexts that assume linear relations."
24,A Fused Large Language Model for Predicting Startup Success,2024,Trading and investment,15.49,34,1,0,1,0,European Journal of Operational Research,Abdurahman Maarouf; S. Feuerriegel; Nicolas Pröllochs,10.1016/j.ejor.2024.09.011,2409.03668,https://www.semanticscholar.org/paper/ca1d86ce8cbc26d46a9ec6c698ec3576eac5fcae,ca1d86ce8cbc26d46a9ec6c698ec3576eac5fcae,INSTITUTIONAL_TRADING_ROUND2-2,The Gaining Paths to Investment Success: Information-Driven LLM Graph Reasoning for Venture Capital Prediction,investment; venture capital,language model; large language model,"Investors are continuously seeking profitable investment opportunities in startups and, hence, for effective decision-making, need to predict a startup's probability of success. Nowadays, investors can use not only various fundamental information about a startup (e.g., the age of the startup, the number of founders, and the business sector) but also textual description of a startup's innovation and business model, which is widely available through online venture capital (VC) platforms such as Crunchbase. To support the decision-making of investors, we develop a machine learning approach with the aim of locating successful startups on VC platforms. Specifically, we develop, train, and evaluate a tailored, fused large language model to predict startup success. Thereby, we assess to what extent self-descriptions on VC platforms are predictive of startup success. Using 20,172 online profiles from Crunchbase, we find that our fused large language model can predict startup success, with textual self-descriptions being responsible for a significant part of the predictive power. Our work provides a decision support tool for investors to find profitable investment opportunities."
25,MARAG-Fin: An Intelligent Multi-agent RAG-LLM Architecture Integrating Financial News Sentiment and Time Series Data for Data-driven Trading Decision-making,2026,Financial agents,15.40,1,1,0,1,0,International Journal of Intelligent Engineering and Systems,,10.22266/ijies2026.0228.46,,https://www.semanticscholar.org/paper/84050dbb587c2ab14cdc71c83e8b521ce70d81ac,84050dbb587c2ab14cdc71c83e8b521ce70d81ac,INSTITUTIONAL_TRADING_ROUND2-5,A Multi-Agent Orchestration Framework for Venture Capital Due Diligence,financial; sentiment; trading,agent; llm; rag,
26,Research on asset pricing model in the new energy industry: a quantitative innovation path based on BERT feature extraction and SFT,2025,Other relevant work,13.20,0,1,1,0,0,"International Conference on Machine Learning, Neural Networks and Computer Software",Yipu Liu,10.1117/12.3093077,,https://www.semanticscholar.org/paper/2764cddb113e7c15e5248fc6a6140ede889e5c73,2764cddb113e7c15e5248fc6a6140ede889e5c73,INSTITUTIONAL_TRADING_ROUND2-1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,asset; regulatory; sentiment,bert; natural language processing,"LLMs not only possess powerful capabilities in data analysis, natural language processing, and intelligent decision-making, but also deeply integrate professional knowledge, drive multi-source data in real-time, and adapt to diverse application scenarios. The core value of LLMs lies in combining artificial intelligence with the specific needs of vertical fields. In the future, LLMs will be deeply coupled with quantitative models, dynamically adjusting factors through real-time parsing of unstructured text and enhancing the interpretability of models. In recent years, as a core area of national strategy, the energy industry is highly dependent on government policy guidance, covering multiple dimensions such as regulatory formulation, subsidy incentives, and strategic planning. Currently, the application of large models in the energy industry mainly focuses on traditional structured data, while the sentiment analysis of unstructured text data and the quantitative processing of asset pricing models have not yet been deeply integrated. This paper innovatively integrates large language models into the entire workflow of multi-factor asset pricing models in the energy industry: It realizes the conversion of unstructured data such as policy texts and industry white papers into structured quantitative factors through BERT feature extraction; it adopts the Llama Factory tool to perform supervised fine -tuning on the Qwen2.5-0.5B-Instruct large model, combining LoRA matrix injection, model quantization compression, and hyperparameter optimization technologies to significantly improve the model’s semantic understanding accuracy of new energy professional terminology and policy intensity; it provides a reliable technical paradigm for asset pricing models driven by unstructured data."
27,Beyond Isolated Investor: Predicting Startup Success via Roleplay-Based Collective Agents,2025,Financial agents,12.40,1,1,1,0,0,,Zhongyang Liu; Haoyu Pei; Xiangyi Xiao; Xiaocong Du; Yihui Li; Suting Hong; Kunpeng Zhang; Haipeng Zhang,,2512.22608,https://www.semanticscholar.org/paper/79d817735b4da4bb0103593698d923fb7102461a,79d817735b4da4bb0103593698d923fb7102461a,INSTITUTIONAL_TRADING_ROUND2-2,The Gaining Paths to Investment Success: Information-Driven LLM Graph Reasoning for Venture Capital Prediction,investment; venture capital,agent; reasoning,"Due to the high value and high failure rates of startups, predicting their success is a critical challenge. Existing approaches typically model startup success from a single decision-maker's perspective, overlooking the collective dynamics that dominate real-world venture capital (VC) decision-making. We propose SimVC-CAS, a collective agent system that simulates VC decisions as a multi-agent interaction process. By designing role-playing agents and a GNN-based supervised interaction module, we reformulate startup financing prediction as a group decision-making task, capturing both enterprise fundamentals and investor network dynamics. Each agent represents an investor with distinct traits and preferences, enabling heterogeneous evaluations and realistic information exchange over a graph-structured co-investment network. Using both proprietary and public VC data with strict anti-leakage controls, we show that SimVC-CAS significantly improves predictive performance, achieving approximately 25% relative improvement in average precision@10, while exhibiting consistency with real investor decisions. The interaction mechanism is particularly effective for network-central startups, confirming the importance of network in VC decision-making. Analysis of agents'reasoning for decision changes further reveals how network environment influence decision quality, demonstrating the system's interpretability. Our approach may generalize to broader group decision-making scenarios."
28,"FinAgent: A multimodal foundation agent for financial trading: Data-retrieval data-mining, policy-generation, and trading",2024,Financial agents,12.40,,1,0,1,0,arXiv preprint,,,,,,INSTITUTIONAL_TRADING_ROUND2-5,A Multi-Agent Orchestration Framework for Venture Capital Due Diligence,financial; trading,agent; retrieval,
29,Athena: Efficient Block-Wise Post-Training Quantization for Large Language Models Using Second-Order Matrix Derivative Information,2024,"Reports, filings, and risk",12.00,1,1,0,1,0,arXiv.org,Yanshu Wang; Wen He; Tong Yang,10.48550/arXiv.2405.17470,2405.17470,https://www.semanticscholar.org/paper/adaaeeeae5ed80f544b404f568a41baad0fe7860,adaaeeeae5ed80f544b404f568a41baad0fe7860,INSTITUTIONAL_TRADING_ROUND2-8,Dynamic Hedging Strategies in Derivatives Markets with LLM-Driven Sentiment and News Analytics,derivative; sentiment,natural language processing,"Large Language Models (LLMs) have significantly advanced natural language processing tasks such as machine translation, text generation, and sentiment analysis. However, their large size, often consisting of billions of parameters, poses challenges for storage, computation, and deployment, particularly in resource-constrained environments like mobile devices and edge computing platforms. Effective compression and quantization techniques are crucial for addressing these issues, reducing memory footprint and computational requirements without significantly compromising performance. Traditional methods that uniformly map parameters to compressed spaces fail to account for the uneven distribution of parameters, leading to substantial accuracy loss. In this work, we propose Athena, a novel algorithm for efficient block-wise post-training quantization of LLMs. Athena leverages Second-Order Matrix Derivative Information to guide the quantization process using the curvature information of the loss landscape. By grouping parameters by columns or rows and iteratively optimizing the quantization process, Athena updates the model parameters and Hessian matrix to achieve significant compression while maintaining high accuracy. This makes Athena a practical solution for deploying LLMs in various settings."
30,Graph Neural Network Based VC Investment Success Prediction,2021,Trading and investment,11.63,12,1,0,1,0,arXiv.org,Shiwei Lyu; Shuai Ling; Kaihao Guo; Haipeng Zhang; Kunpeng Zhang; Suting Hong; Qing Ke; Jinjie Gu,,2105.11537,https://www.semanticscholar.org/paper/0576062ad0551d36999d481e344f26598c0c36e9,0576062ad0551d36999d481e344f26598c0c36e9,INSTITUTIONAL_TRADING_ROUND2-2,The Gaining Paths to Investment Success: Information-Driven LLM Graph Reasoning for Venture Capital Prediction,investment; venture capital,dataset,"Predicting the start-ups that will eventually succeed is essentially important for the venture capital business and worldwide policy makers, especially at an early stage such that rewards can possibly be exponential. Though various empirical studies and data-driven modeling work have been done, the predictive power of the complex networks of stakeholders including venture capital investors, start-ups, and start-ups' managing members has not been thoroughly explored. We design an incremental representation learning mechanism and a sequential learning model, utilizing the network structure together with the rich attributes of the nodes. In general, our method achieves the state-of-the-art prediction performance on a comprehensive dataset of global venture capital investments and surpasses human investors by large margins. Specifically, it excels at predicting the outcomes for start-ups in industries such as healthcare and IT. Meanwhile, we shed light on impacts on start-up success from observable factors including gender, education, and networking, which can be of value for practitioners as well as policy makers when they screen ventures of high growth potentials."
