rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
11,Using Financial News Sentiment for Stock Price Direction Prediction,2022,Trading and investment,18.73,57,1,0,1,0,Mathematics,Bledar Fazlija; P. Harder,10.3390/math10132156,,https://www.semanticscholar.org/paper/98fa635c6233ef570ea883b2b770d3d850307587,98fa635c6233ef570ea883b2b770d3d850307587,INSTITUTIONAL_TRADING_FOCUS-10,Biased echoes: Large language models reinforce investment biases and increase portfolio risks of private investors,financial; market; sentiment; stock,bert; dataset; natural language processing; transformer,"Using sentiment information in the analysis of financial markets has attracted much attention. Natural language processing methods can be used to extract market sentiment information from texts such as news articles. The objective of this paper is to extract financial market sentiment information from news articles and use the estimated sentiment scores to predict the price direction of the stock market index Standard & Poor’s 500. To achieve the best possible performance in sentiment classification, state-of-the-art bidirectional encoder representations from transformers (BERT) models are used. The pretrained transformer networks are fine-tuned on a labeled financial text dataset and applied to news articles from known providers of financial news content to predict their sentiment scores. The generated sentiment scores for the titles of the given news articles, for the (text) content of said news articles, and for the combined title-content consideration are posited against past time series information of the stock market index. To forecast the price direction of the stock market index, the predicted sentiment scores are used in a simple strategy and as features for a random forest classifier. The results show that sentiment scores based on news content are particularly useful for stock price direction prediction."
12,R-Judge: Benchmarking Safety Risk Awareness for LLM Agents,2024,Financial agents,18.61,201,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,Tongxin Yuan; Zhiwei He; Lingzhong Dong; Yiming Wang; Ruijie Zhao; Tian Xia; Lizhen Xu; Binglin Zhou; Fangqi Li; Zhuosheng Zhang; Rui Wang; Gongshen Liu,10.48550/arXiv.2401.10019,2401.10019,https://www.semanticscholar.org/paper/0e0ea3593dda3039cb93d2ec795a87420006ec08,0e0ea3593dda3039cb93d2ec795a87420006ec08,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,risk,agent; benchmark; gpt; llm; reasoning,"Large language models (LLMs) have exhibited great potential in autonomously completing tasks across real-world applications. Despite this, these LLM agents introduce unexpected safety risks when operating in interactive environments. Instead of centering on the harmlessness of LLM-generated content in most prior studies, this work addresses the imperative need for benchmarking the behavioral safety of LLM agents within diverse environments. We introduce R-Judge, a benchmark crafted to evaluate the proficiency of LLMs in judging and identifying safety risks given agent interaction records. R-Judge comprises 569 records of multi-turn agent interaction, encompassing 27 key risk scenarios among 5 application categories and 10 risk types. It is of high-quality curation with annotated safety labels and risk descriptions. Evaluation of 11 LLMs on R-Judge shows considerable room for enhancing the risk awareness of LLMs: The best-performing model, GPT-4o, achieves 74.42% while no other models significantly exceed the random. Moreover, we reveal that risk awareness in open agent scenarios is a multi-dimensional capability involving knowledge and reasoning, thus challenging for LLMs. With further experiments, we find that fine-tuning on safety judgment significantly improve model performance while straightforward prompting mechanisms fail. R-Judge is publicly available at https://github.com/Lordog/R-Judge."
13,JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,2023,Financial agents,18.46,26,1,0,1,0,International Conference on AI in Finance,Sascha Frey; Kang Li; Peer Nagy; Silvia Sapora; Chris Xiaoxuan Lu; Stefan Zohren; J. Foerster; A. Calinescu,10.1145/3604237.3626880,2308.13289,https://www.semanticscholar.org/paper/a8d9846e3faa0d496c0ce08b31499cf3aebca94a,a8d9846e3faa0d496c0ce08b31499cf3aebca94a,INSTITUTIONAL_TRADING_FOCUS-15,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,execution; financial; limit order book; order book; trading,agent,"Financial exchanges across the world use limit order books (LOBs) to process orders and match trades. For research purposes it is important to have large scale efficient simulators of LOB dynamics. LOB simulators have previously been implemented in the context of agent-based models (ABMs), reinforcement learning (RL) environments, and generative models, processing order flows from historical data sets and hand-crafted agents alike. For many applications, there is a requirement for processing multiple books, either for the calibration of ABMs or for the training of RL agents. We showcase the first GPU-enabled LOB simulator designed to process thousands of books in parallel, whether for identical or different securities, with an up to 75x faster per-message processing time. The implementation of our simulator – JAX-LOB – is based on design choices that aim to best exploit the powers of JAX without compromising on the realism of LOB-related mechanisms. We integrate JAX-LOB with other JAX packages, to provide an example of how one may address an optimal execution problem with reinforcement learning, and to share some preliminary results from end-to-end RL training on GPUs. The project code is available on GitHub 1"
14,Interpretable Fair Value Hierarchy Classification via Hybrid Transformer-GNN Architecture,2025,Trading and investment,18.40,9,1,1,0,0,IEEE Access,Bingying Jiang; Bi Wu; Jialei Cao; Yutong Tan,10.1109/ACCESS.2025.3634551,,https://www.semanticscholar.org/paper/542ea690cea8ce5bc0eb3c418862304444f90247,542ea690cea8ce5bc0eb3c418862304444f90247,INSTITUTIONAL_TRADING_FOCUS-11,GAN-Enhanced Implied Volatility Surface Reconstruction for Option Pricing Error Mitigation,derivatives; financial; market; regulatory; structured products; valuation,transformer,"Fair value hierarchy classification under IFRS 13 presents a significant challenge in financial reporting, requiring accurate categorization of financial instruments into Level 1 (directly observable prices), Level 2 (indirectly observable inputs), or Level 3 (unobservable inputs). This classification critically impacts perceived valuation reliability, yet remains inconsistent when performed manually. We propose a novel hybrid architecture combining transformer-based attention with graph neural networks (GNNs) that jointly exploits temporal market patterns and inter-instrument relational dependencies. Our approach leverages transformer encoders to capture time-series dynamics in market data while utilizing graph neural networks to model structural relationships between instruments. To address limited labeled data availability, we implement self-supervised pretraining on unlabeled market data, enhancing model efficiency. The architecture’s attention mechanisms provide interpretable explanations crucial for audit and regulatory compliance. Experiments on open-source datasets of derivatives and structured products demonstrate that our model achieves 88% classification accuracy, significantly outperforming traditional methods including rule-based classifiers (73%) and XGBoost (80%). Notably, our model excels at identifying Level 3 instruments (F1-score 0.90) while maintaining interpretability through attention-based explanations that highlight key temporal periods and influential instrument relationships. Ablation studies confirm the complementary contributions of both transformer and GNN components. This work bridges advanced deep learning with financial compliance requirements, facilitating more consistent, accurate, and transparent valuation procedures that align with regulatory standards."
15,FinCARDS: Card-Based Analyst Reranking for Financial Document Question Answering,2026,Benchmarks and datasets,18.29,6,1,1,0,0,arXiv.org,Yixi Zhou; Fan Zhang; Yu Chen; Haipeng Zhang; Preslav Nakov; Zhuohan Xie,10.48550/arXiv.2601.06992,2601.06992,https://www.semanticscholar.org/paper/14abadde7067a1f36a5d01b74905f32b6e17efea,14abadde7067a1f36a5d01b74905f32b6e17efea,INSTITUTIONAL_TRADING_FOCUS-12,The Gaining Paths to Investment Success: Information-Driven LLM Graph Reasoning for Venture Capital Prediction,analyst; corporate; finance; financial,llm; qa; question answering; retrieval,"Financial question answering (QA) over long corporate filings requires evidence to satisfy strict constraints on entities, financial metrics, fiscal periods, and numeric values. However, existing LLM-based rerankers primarily optimize semantic relevance, leading to unstable rankings and opaque decisions on long documents. We propose FinCards, a structured reranking framework that reframes financial evidence selection as constraint satisfaction under a finance-aware schema. FinCards represents filing chunks and questions using aligned schema fields (entities, metrics, periods, and numeric spans), enabling deterministic field-level matching. Evidence is selected via a multi-stage tournament reranking with stability-aware aggregation, producing auditable decision traces. Across two corporate filing QA benchmarks, FinCards substantially improves early-rank retrieval over both lexical and LLM-based reranking baselines, while reducing ranking variance, without requiring model fine-tuning or unpredictable inference budgets. Our code is available at https://github.com/XanderZhou2022/FINCARDS."
16,Named entity recognition using GPT for identifying comparable companies,2023,Other relevant work,18.29,6,1,0,1,0,arXiv.org,E. Covas,10.48550/arXiv.2307.07420,2307.07420,https://www.semanticscholar.org/paper/66bc3afc217b5b4545cd6cb3d9dfd754ac48e6c2,66bc3afc217b5b4545cd6cb3d9dfd754ac48e6c2,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,analyst; equity; financial; private equity; valuation,gpt; natural language processing,"For both public and private firms, comparable companies' analysis is widely used as a method for company valuation. In particular, the method is of great value for valuation of private equity companies. The several approaches to the comparable companies' method usually rely on a qualitative approach to identifying similar peer companies, which tend to use established industry classification schemes and/or analyst intuition and knowledge. However, more quantitative methods have started being used in the literature and in the private equity industry, in particular, machine learning clustering, and natural language processing (NLP). For NLP methods, the process consists of extracting product entities from e.g., the company's website or company descriptions from some financial database system and then to perform similarity analysis. Here, using companies' descriptions/summaries from publicly available companies' Wikipedia websites, we show that using large language models (LLMs), such as GPT from OpenAI, has a much higher precision and success rate than using the standard named entity recognition (NER) methods which use manual annotation. We demonstrate quantitatively a higher precision rate, and show that, qualitatively, it can be used to create appropriate comparable companies peer groups which could then be used for equity valuation."
17,"Artificial intelligence and machine learning in finance: Identifying foundations, themes, and research clusters from bibliometric analysis",2021,Trading and investment,18.09,555,1,0,1,0,Journal of Behavioral and Experimental Finance,John W. Goodell; Satish Kumar; Weng Marc Lim; Debidutta Pattnaik,10.1016/j.jbef.2021.100577,,https://www.semanticscholar.org/paper/727f4397ed0068575b7c538d2cedf32f5db4d9a7,727f4397ed0068575b7c538d2cedf32f5db4d9a7,INSTITUTIONAL_TRADING_FOCUS-10,Biased echoes: Large language models reinforce investment biases and increase portfolio risks of private investors,finance; financial; portfolio; sentiment; valuation,,"Abstract Artificial intelligence (AI) and machine learning (ML) are two related technologies that are emergent in financial scholarship. However, no review, to date, has offered a wholistic retrospection of this research. To address this gap, we provide an overview of AI and ML research in finance. Using both co-citation and bibliometric-coupling analyses, we infer the thematic structure of AI and ML research in finance for 1986–April 2021. By uncovering nine (co-citation) and eight (bibliometric coupling) specific clusters of finance that apply AI and ML, we further identify three overarching groups of finance scholarship that are roughly equivalent for both forms of analysis: (1) portfolio construction, valuation, and investor behavior; (2) financial fraud and distress; and (3) sentiment inference, forecasting, and planning. Additionally, using co-occurrence and confluence analyses, we highlight trends and research directions regarding AI and ML in finance research. Our results provide assessment of  AI and ML in finance research."
18,Hedging American Put Options with Deep Reinforcement Learning,2024,Financial agents,17.95,2,1,0,1,0,arXiv.org,Reilly Pickard; F. Wredenhagen; Julio DeJesus; Mario Schlener; Y. Lawryshyn,10.48550/arXiv.2405.06774,2405.06774,https://www.semanticscholar.org/paper/6a4335b7797a68afb9f20d59e49ed7b042dcfe94,6a4335b7797a68afb9f20d59e49ed7b042dcfe94,INSTITUTIONAL_TRADING_FOCUS-4,Dynamic Hedging Strategies in Derivatives Markets with LLM-Driven Sentiment and News Analytics,asset; hedging; market; option; options; volatility,agent,"This article leverages deep reinforcement learning (DRL) to hedge American put options, utilizing the deep deterministic policy gradient (DDPG) method. The agents are first trained and tested with Geometric Brownian Motion (GBM) asset paths and demonstrate superior performance over traditional strategies like the Black-Scholes (BS) Delta, particularly in the presence of transaction costs. To assess the real-world applicability of DRL hedging, a second round of experiments uses a market calibrated stochastic volatility model to train DRL agents. Specifically, 80 put options across 8 symbols are collected, stochastic volatility model coefficients are calibrated for each symbol, and a DRL agent is trained for each of the 80 options by simulating paths of the respective calibrated model. Not only do DRL agents outperform the BS Delta method when testing is conducted using the same calibrated stochastic volatility model data from training, but DRL agents achieves better results when hedging the true asset path that occurred between the option sale date and the maturity. As such, not only does this study present the first DRL agents tailored for American put option hedging, but results on both simulated and empirical market testing data also suggest the optimality of DRL agents over the BS Delta method in real-world scenarios. Finally, note that this study employs a model-agnostic Chebyshev interpolation method to provide DRL agents with option prices at each time step when a stochastic volatility model is used, thereby providing a general framework for an easy extension to more complex underlying asset processes."
19,GPT has become financially literate: Insights from financial literacy tests of GPT and a preliminary test of how people use it as a source of advice,2023,Other relevant work,17.93,57,1,0,1,0,Finance Research Letters,Paweł Niszczota; S. Abbas,10.1016/j.frl.2023.104333,2309.00649,https://www.semanticscholar.org/paper/c07a769da491dd5b6d7244c0d8f6614525ccb437,c07a769da491dd5b6d7244c0d8f6614525ccb437,INSTITUTIONAL_TRADING_FOCUS-10,Biased echoes: Large language models reinforce investment biases and increase portfolio risks of private investors,financial; robo-advisor,chatgpt; gpt; language model; large language model,"We assess the ability of GPT -- a large language model -- to serve as a financial robo-advisor for the masses, by using a financial literacy test. Davinci and ChatGPT based on GPT-3.5 score 66% and 65% on the financial literacy test, respectively, compared to a baseline of 33%. However, ChatGPT based on GPT-4 achieves a near-perfect 99% score, pointing to financial literacy becoming an emergent ability of state-of-the-art models. We use the Judge-Advisor System and a savings dilemma to illustrate how researchers might assess advice-utilization from large language models. We also present a number of directions for future research."
20,Alternative Data Products for Institutional Investors and the Evolution of Data-Driven Decision Making in Financial Markets,2025,Trading and investment,17.80,0,1,1,0,0,Asian Business Research Journal,Jialei Cao; Shi Qiu; Biao Wu,10.55220/2576-6759.v10i12.820,,https://www.semanticscholar.org/paper/3ffb799bdae76fcaf6a03379285b01335ba13119,3ffb799bdae76fcaf6a03379285b01335ba13119,INSTITUTIONAL_TRADING_FOCUS-11,GAN-Enhanced Implied Volatility Surface Reconstruction for Option Pricing Error Mitigation,asset; credit; financial; investment; market; regulatory; sentiment,natural language processing,"The financial services industry has experienced a transformative shift toward data-driven decision making, with alternative data (AD) emerging as a critical component of modern investment strategies. Alternative data encompasses non-traditional information sources including satellite imagery, social media sentiment, web traffic analytics, credit card transactions, and internet-of-things (IoT) sensor data that provide unique insights beyond conventional financial statements and market data. Institutional investors increasingly leverage machine learning (ML) and artificial intelligence (AI) techniques to extract actionable intelligence from these diverse datasets, enabling more informed investment decisions and enhanced alpha generation. This review examines the evolution of AD products in financial markets, analyzing their applications across various asset classes, the technological infrastructure supporting their integration, and their measurable impact on investment performance. The paper explores natural language processing (NLP) applications for textual data analysis, computer vision techniques for satellite imagery interpretation, and deep learning (DL) models for pattern recognition in complex datasets. Furthermore, this review addresses critical challenges including data quality assurance, regulatory compliance concerns, ethical considerations in data acquisition, and the competitive dynamics of proprietary versus shared data resources. The findings suggest that while AD integration offers substantial advantages in predictive accuracy and alpha generation, successful implementation requires sophisticated technological capabilities, robust governance frameworks, and careful consideration of ethical and regulatory boundaries."
21,QuantAgent: Seeking Holy Grail in Trading by Self-Improving Large Language Model,2024,Financial agents,17.75,29,1,0,1,0,arXiv.org,Sai Wang; Hang Yuan; Lionel M. Ni; Jian Guo,10.48550/arXiv.2402.03755,2402.03755,https://www.semanticscholar.org/paper/83edf6872534c75b3099c0b456472e68d6d89ed2,83edf6872534c75b3099c0b456472e68d6d89ed2,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial; investment; trading,agent; language model; large language model,"Autonomous agents based on Large Language Models (LLMs) that devise plans and tackle real-world challenges have gained prominence.However, tailoring these agents for specialized domains like quantitative investment remains a formidable task. The core challenge involves efficiently building and integrating a domain-specific knowledge base for the agent's learning process. This paper introduces a principled framework to address this challenge, comprising a two-layer loop.In the inner loop, the agent refines its responses by drawing from its knowledge base, while in the outer loop, these responses are tested in real-world scenarios to automatically enhance the knowledge base with new insights.We demonstrate that our approach enables the agent to progressively approximate optimal behavior with provable efficiency.Furthermore, we instantiate this framework through an autonomous agent for mining trading signals named QuantAgent. Empirical results showcase QuantAgent's capability in uncovering viable financial signals and enhancing the accuracy of financial forecasts."
22,SuperCLUE-Fin: Graded Fine-Grained Analysis of Chinese LLMs on Diverse Financial Tasks and Applications,2024,Trading and investment,17.61,15,1,0,1,0,arXiv.org,Liang Xu; Lei Zhu; Yao Wu; Hang Xue,10.48550/arXiv.2404.19063,2404.19063,https://www.semanticscholar.org/paper/98a2b3da8d79711583c66d7492a6c1a33e40e17c,98a2b3da8d79711583c66d7492a6c1a33e40e17c,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial; investment; market; risk,benchmark; reasoning,"The SuperCLUE-Fin (SC-Fin) benchmark is a pioneering evaluation framework tailored for Chinese-native financial large language models (FLMs). It assesses FLMs across six financial application domains and twenty-five specialized tasks, encompassing theoretical knowledge and practical applications such as compliance, risk management, and investment analysis. Using multi-turn, open-ended conversations that mimic real-life scenarios, SC-Fin measures models on a range of criteria, including accurate financial understanding, logical reasoning, clarity, computational efficiency, business acumen, risk perception, and compliance with Chinese regulations. In a rigorous evaluation involving over a thousand questions, SC-Fin identifies a performance hierarchy where domestic models like GLM-4 and MoonShot-v1-128k outperform others with an A-grade, highlighting the potential for further development in transforming theoretical knowledge into pragmatic financial solutions. This benchmark serves as a critical tool for refining FLMs in the Chinese context, directing improvements in financial knowledge databases, standardizing financial interpretations, and promoting models that prioritize compliance, risk management, and secure practices. We create a contextually relevant and comprehensive benchmark that drives the development of AI in the Chinese financial sector. SC-Fin facilitates the advancement and responsible deployment of FLMs, offering valuable insights for enhancing model performance and usability for both individual and institutional users in the Chinese market..~\footnote{Our benchmark can be found at \url{https://www.CLUEbenchmarks.com}}."
23,Hedging and Pricing Structured Products Featuring Multiple Underlying Assets,2024,Financial agents,17.60,1,1,0,1,0,arXiv.org,Anil Sharma; Freeman Chen; Jaesun Noh; Julio DeJesus; Mario Schlener,10.48550/arXiv.2411.01121,2411.01121,https://www.semanticscholar.org/paper/a4ca84872565fafe3f31931e2f334708d8e397ee,a4ca84872565fafe3f31931e2f334708d8e397ee,INSTITUTIONAL_TRADING_FOCUS-4,Dynamic Hedging Strategies in Derivatives Markets with LLM-Driven Sentiment and News Analytics,financial; hedging; portfolio; risk; structured products; volatility,agent,"Hedging a portfolio containing autocallable notes presents unique challenges due to the complex risk profile of these financial instruments. In addition to hedging, pricing these notes, particularly when multiple underlying assets are involved, adds another layer of complexity. Pricing autocallable notes involves intricate considerations of various risk factors, including underlying assets, interest rates, and volatility. Traditional pricing methods, such as sample-based Monte Carlo simulations, are often time-consuming and impractical for long maturities, particularly when there are multiple underlying assets. In this paper, we explore autocallable structured notes with three underlying assets and proposes a machine learning-based pricing method that significantly improves efficiency, computing prices 250 times faster than traditional Monte Carlo simulation based method. Additionally, we introduce a Distributional Reinforcement Learning (RL) algorithm to hedge a portfolio containing an autocallable structured note. Our distributional RL based hedging strategy provides better PnL compared to traditional Delta-neutral and Delta-Gamma neutral hedging strategies. The VaR 5% (PnL value) of our RL agent based hedging is 33.95, significantly outperforming both the Delta neutral strategy, which has a VaR 5% of -0.04, and the Delta-Gamma neutral strategy, which has a VaR 5% of 13.05. It also provides the hedging action with better left tail PnL, such as 95% and 99% value-at-risk (VaR) and conditional value-at-risk (CVaR), highlighting its potential for front-office hedging and risk management."
24,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,2020,Financial agents,17.48,86,1,0,1,0,SIGSIM Principles of Advanced Discrete Simulation,David Byrd; Maria Hybinette; T. Balch,10.1145/3384441.3395986,,https://www.semanticscholar.org/paper/2262d43178de9d16b90f622624a0a59906c309fd,2262d43178de9d16b90f622624a0a59906c309fd,INSTITUTIONAL_TRADING_FOCUS-15,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,equity; finance; financial; market; trading,agent,"We introduce ABIDES, an open source Agent-Based Interactive Discrete Event Simulation environment. ABIDES is designed from the ground up to support agent-based research in market applications. While proprietary simulations are available within trading firms, there are no broadly available high-fidelity market simulation environments. ABIDES enables the simulation of tens of thousands of trading agents interacting with an exchange agent to facilitate transactions. It supports configurable pairwise noisy network latency between each individual agent as well as the exchange. Our simulator's message-based design is modeled after NASDAQ's published equity trading protocols ITCH and OUCH. We introduce the design of the simulator and illustrate its use and configuration with sample code, validating the environment with example trading scenarios. The utility of ABIDES for financial research is illustrated through experiments to develop a market impact model. The core of ABIDES is a general-purpose discrete event simulation, and we demonstrate its breadth of application with a non-finance work-in-progress simulating secure multiparty federated learning. We close with discussion of additional experimental problems it can be, or is being, used to explore, such as the development of machine learning trading algorithms. We hope that the availability of such a platform will facilitate research in this important area."
25,CryptoBench: A Dynamic Benchmark for Expert-Level Evaluation of LLM Agents in Cryptocurrency,2025,Financial agents,17.36,5,1,1,0,0,arXiv.org,Jiacheng Guo; Suozhi Huang; Zixin Yao; Yifan Zhang; Yifu Lu; Jiashuo Liu; Zihao Li; Nicholas Deng; Qixin Xiao; J. Tian; Kanghong Zhan; Tianyi Li; Xiaochen Liu; J. Ge; Chaoyang He; Kaixuan Huang; Lin Yang; Wenhao Huang; Mengdi Wang,10.48550/arXiv.2512.00417,2512.00417,https://www.semanticscholar.org/paper/8622333e08ee2c1911efe78fbaeeec86240d3e8f,8622333e08ee2c1911efe78fbaeeec86240d3e8f,INSTITUTIONAL_TRADING_FOCUS-9,FinanceQA: A Benchmark for Evaluating Financial Analysis Capabilities of Large Language Models,analyst; finance,agent; benchmark; language model; large language model; llm; retrieval,"This paper introduces CryptoBench, the first expert-curated, dynamic benchmark designed to rigorously evaluate the real-world capabilities of Large Language Model (LLM) agents in the uniquely demanding and fast-paced cryptocurrency domain. Unlike general-purpose agent benchmarks for search and prediction, professional crypto analysis presents specific challenges: \emph{extreme time-sensitivity}, \emph{a highly adversarial information environment}, and the critical need to synthesize data from \emph{diverse, specialized sources}, such as on-chain intelligence platforms and real-time Decentralized Finance (DeFi) dashboards. CryptoBench thus serves as a much more challenging and valuable scenario for LLM agent assessment. To address these challenges, we constructed a live, dynamic benchmark featuring 50 questions per month, expertly designed by crypto-native professionals to mirror actual analyst workflows. These tasks are rigorously categorized within a four-quadrant system: Simple Retrieval, Complex Retrieval, Simple Prediction, and Complex Prediction. This granular categorization enables a precise assessment of an LLM agent's foundational data-gathering capabilities alongside its advanced analytical and forecasting skills. Our evaluation of ten LLMs, both directly and within an agentic framework, reveals a performance hierarchy and uncovers a failure mode. We observe a \textit{retrieval-prediction imbalance}, where many leading models, despite being proficient at data retrieval, demonstrate a pronounced weakness in tasks requiring predictive analysis. This highlights a problematic tendency for agents to appear factually grounded while lacking the deeper analytical capabilities to synthesize information."
26,Lookahead Bias in Pretrained Language Models,2024,Other relevant work,17.28,30,1,0,1,1,Social Science Research Network,Suproteem K. Sarkar; Keyon Vafa,10.2139/ssrn.4754678,,https://www.semanticscholar.org/paper/e5097ccd4477c454e0df52945cef4ba74d255b91,e5097ccd4477c454e0df52945cef4ba74d255b91,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,corporate; earnings; risk,language model,"Empirical analysis that uses outputs from pretrained language models can be subject to a form of temporal lookahead bias . This bias arises when a language model’s pre-training data contains information about the future, which then leaks into analysis that should only use information from the past. In this paper we develop direct tests for lookahead bias, based on the assumption that some events are unpredictable given a prespecified information set. Using these tests, we find evidence of lookahead bias in two applications of language models to social science: Predicting risk factors from corporate earnings calls and predicting election winners from candidate biographies. We additionally discuss the limitations of prompting-based approaches to counteract this bias. The issues we raise can be addressed by using models whose pretraining data is free of survivorship bias and contains only language produced prior to the analysis period of interest"
27,GPT-FinRE: In-context Learning for Financial Relation Extraction using Large Language Models,2023,Benchmarks and datasets,17.16,23,1,0,1,0,arXiv.org,P. Rajpoot; Ankur Parikh,10.48550/arXiv.2306.17519,2306.17519,https://www.semanticscholar.org/paper/5bb69bb7eadf1344b3cb8849855b23ddf28a1528,5bb69bb7eadf1344b3cb8849855b23ddf28a1528,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,earnings; financial,dataset; gpt; natural language processing; retrieval,"Relation extraction (RE) is a crucial task in natural language processing (NLP) that aims to identify and classify relationships between entities mentioned in text. In the financial domain, relation extraction plays a vital role in extracting valuable information from financial documents, such as news articles, earnings reports, and company filings. This paper describes our solution to relation extraction on one such dataset REFinD. The dataset was released along with shared task as a part of the Fourth Workshop on Knowledge Discovery from Unstructured Data in Financial Services, co-located with SIGIR 2023. In this paper, we employed OpenAI models under the framework of in-context learning (ICL). We utilized two retrieval strategies to find top K relevant in-context learning demonstrations / examples from training data for a given test example. The first retrieval mechanism, we employed, is a learning-free dense retriever and the other system is a learning-based retriever. We were able to achieve 3rd rank overall. Our best F1-score is 0.718."
28,Extracting Financial Data from Unstructured Sources: Leveraging Large Language Models,2024,"Reports, filings, and risk",17.05,41,1,0,1,0,The Journal of Information Systems,Huaxia Li; Haoyu Gao; Chengzhang Wu; Miklos A. Vasarhelyi,10.2139/ssrn.4567607,,https://www.semanticscholar.org/paper/08a1c56ae37c6bf6f38b554e26a31a251abe7807,08a1c56ae37c6bf6f38b554e26a31a251abe7807,INSTITUTIONAL_TRADING_FOCUS-6,"FinSheet-Bench: From Simple Lookups to Complex Reasoning, Where LLMs Break on Financial Spreadsheets",accounting; corporate; financial,prompt; text mining,"
 This research addresses the challenge of extracting financial data from unstructured sources, a persistent issue for accounting researchers, investors, and regulators. Leveraging large language models (LLMs), this study introduces a novel framework for automated financial data extraction from Portable Document Format (PDF)-formatted files. Following a design science methodology, this research develops the framework through a combination of text mining and prompt engineering techniques. The framework is subsequently applied to analyze governmental annual reports and corporate environmental, social, and governance reports, which are presented in PDF format. Test results indicate that the framework achieves an average 99.5 percent accuracy rate in a notably short time span when extracting key financial indicators. A subsequent large out-of-sample test reveals an overall accuracy rate converging around 96 percent. This study contributes to the evolving literature on applying LLMs in accounting and offers a valuable tool for both academic and industrial applications.
 Data Availability: Data are available upon request.
 JEL Classifications: M41; O31; C81."
29,Linking microblogging sentiments to stock price movement: An application of GPT-4,2023,Trading and investment,16.56,11,1,0,1,0,,R. Steinert; S. Altmann,,2308.16771,https://www.semanticscholar.org/paper/d6eedd8f08e929f7d11b6e20c31730d11f8f4297,d6eedd8f08e929f7d11b6e20c31730d11f8f4297,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,sentiment; stock,bert; gpt; llm; prompt,"This paper investigates the potential improvement of the GPT-4 Language Learning Model (LLM) in comparison to BERT for modeling same-day daily stock price movements of Apple and Tesla in 2017, based on sentiment analysis of microblogging messages. We recorded daily adjusted closing prices and translated them into up-down movements. Sentiment for each day was extracted from messages on the Stocktwits platform using both LLMs. We develop a novel method to engineer a comprehensive prompt for contextual sentiment analysis which unlocks the true capabilities of modern LLM. This enables us to carefully retrieve sentiments, perceived advantages or disadvantages, and the relevance towards the analyzed company. Logistic regression is used to evaluate whether the extracted message contents reflect stock price movements. As a result, GPT-4 exhibited substantial accuracy, outperforming BERT in five out of six months and substantially exceeding a naive buy-and-hold strategy, reaching a peak accuracy of 71.47 % in May. The study also highlights the importance of prompt engineering in obtaining desired outputs from GPT-4's contextual abilities. However, the costs of deploying GPT-4 and the need for fine-tuning prompts highlight some practical considerations for its use."
30,"WeaverBird: Empowering Financial Decision-Making with Large Language Model, Knowledge Base, and Search Engine",2023,Trading and investment,16.00,19,1,0,1,0,arXiv.org,Siqiao Xue; Fan Zhou; Yi Xu; Hongyu Zhao; Shuo Xie; Caigao Jiang; James Y. Zhang; Jun Zhou; P. Xu; D. Xiu; Hongyuan Mei,10.48550/arXiv.2308.05361,2308.05361,https://www.semanticscholar.org/paper/be1a943609db984917964aa05372be88cb1da886,be1a943609db984917964aa05372be88cb1da886,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,finance; financial,gpt; language model; large language model,"We present WeaverBird, an intelligent dialogue system designed specifically for the finance domain. Our system harnesses a large language model of GPT architecture that has been tuned using extensive corpora of finance-related text. As a result, our system possesses the capability to understand complex financial queries, such as""How should I manage my investments during inflation?"", and provide informed responses. Furthermore, our system incorporates a local knowledge base and a search engine to retrieve relevant information. The final responses are conditioned on the search results and include proper citations to the sources, thus enjoying an enhanced credibility. Through a range of finance-related questions, we have demonstrated the superior performance of our system compared to other models. To experience our system firsthand, users can interact with our live demo at https://weaverbird.ttic.edu, as well as watch our 2-min video illustration at https://www.youtube.com/watch?v=yofgeqnlrMc."
